Text,Tag
Success,O
Saksham,B-SUPP_N
&,I-SUPP_N
Co,I-SUPP_N
303,O
Manaji,O
Nagar,O
Narhe,O
Pune-411041,O
MAHARASHTRA,O
INDIA,O
TAX,O
INVOICE,O
(,O
See,O
rule,O
46,O
read,O
with,O
Section,O
31,O
of,O
the,O
Central,O
Goods,O
And,O
Services,O
Tax,O
Act,O
2017,O
),O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
:,O
46,B-INV_NO
Date,B-INV_DL
:,O
11-11-2020,B-INV_DT
GST,B-GSTL
IN,I-GSTL
:,O
27BEMPLO248G1ZH,B-SUPP_G
ORIGINAL,O
FOR,O
RECIPIENT,O
DUPLICATE,O
FOR,O
TRANSPORTER,O
Details,O
of,O
Buyer,O
(,O
Billed,O
to,O
),O
TRIPLICATE,O
FOR,O
SUPPLIER,O
Details,O
of,O
Consignee,O
(,O
Shiped,O
to,O
),O
Name,O
Siddharth,B-BUY_N
Properties,I-BUY_N
Name,O
Siddharth,O
Properties,O
Eden,O
Court,O
Model,O
Colony,O
Pune,O
Success,O
Square,O
Near,O
Karve,O
Statue,O
Kothrud,O
GST,B-GSTL
IN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Code,O
:,O
27,O
GST,O
IN,O
:,O
27AAZFS3607C1ZY,O
State,O
Code,O
:,O
27,O
Tel,O
.,O
No,O
.,O
:,O
20,O
-,O
25633364,O
Tel,O
.,O
No,O
.,O
:,O
7030617755,O
Customer,O
PO,O
No,O
.,O
:,O
Telephonic,O
Conversation,O
dated,O
10.11.2020,O
with,O
thube,O
sir,O
Challan,O
No,O
's,O
:,O
8,O
Date,O
of,O
Supply,O
:,O
10.11.2020,O
Place,O
of,O
Work,O
:,O
Kothrud,O
Pune,O
yment,O
Terms,O
:,O
Immediae,O
Against,O
Delivery,O
Sr,O
.,O
No,O
.,O
Description,O
Specification,O
of,O
Goods,O
HSN,O
Rate,O
Quantity,O
Total,O
Discount/,O
Taxable,O
Code,O
Value,O
Abatement,O
Value,O
Mcube,O
(,O
INR,O
),O
(,O
INR,O
),O
(,O
INR,O
),O
1,O
AAC,O
Blocks,O
6815,O
9910,O
2952.4,O
15.3,O
45171.72,O
0,O
45171.72,O
Make,O
:,O
Greencube,O
125,O
mm,O
Thick,O
:,O
850,O
Nos,O
.,O
Po,O
-,O
H356,O
Remarks,O
:,O
0,O
0,O
Add,O
:,O
Freight,O
Add,O
:,O
Other,O
(,O
Insurance/,O
P&F,O
etc,O
),O
Less,O
:,O
Advance,O
Recevied,O
Total,O
Taxable,O
Value,O
(,O
A,O
),O
0,O
In,O
INR,O
"45,171.72",O
Amount,O
in,O
words,O
2.5,O
%,O
CGST,O
In,O
INR,O
"1,129.29",O
Total,O
Invoice,O
Amount,O
in,O
(,O
Rs,O
.,O
),O
Fourty,O
Seven,O
Thousand,O
Four,O
Hundred,O
Thirty,O
Rupees,O
Only,O
2.5,O
%,O
SGST,O
In,O
INR,O
"1,129.29",O
Total,O
Invoice,O
Amount,O
Words,O
Fourty,O
Seven,O
Thousand,O
Four,O
Hundred,O
Thirty,O
Rupees,O
Only,O
0,O
%,O
Integrated,O
Tax,O
(,O
IGST,O
),O
In,O
INR,O
GST,O
Payable,O
on,O
Reverse,O
Charge,O
:,O
N.,O
A.,O
Round,O
off,O
-0.31,O
GRAND,B-GT_AMTL
TOTAL,I-GT_AMTL
"47,430",B-GT_AMT
In,O
INR,O
For,O
Saksham,O
&,O
Co.,O
Declaration,O
We,O
declare,O
that,O
all,O
particulars,O
given,O
herein,O
are,O
TRUE,O
and,O
correct,O
Received,O
Rui,O
