Text,Tag
Success,O
Sanau,O
ok,O
Saksham,B-SUPP_N
&,I-SUPP_N
Co,I-SUPP_N
303,O
Lloyds,O
Chamber,O
Mangalwar,O
Peth,O
Pune,O
Mob,O
:,O
91,O
-,O
7755930024,O
MAHARASHTRA,O
INDIA,O
TAX,O
INVOICE,O
(,O
See,O
rule,O
46,O
read,O
with,O
Section,O
31,O
of,O
the,O
Central,O
Goods,O
And,O
Services,O
Tax,O
Act,O
2017,O
),O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
:,O
34,B-INV_NO
Date,B-INV_DL
:,O
14-10-2020,B-INV_DT
GST,B-GSTL
IN,I-GSTL
:,O
27BEMPLO248G1ZH,B-SUPP_G
ORIGINAL,O
FOR,O
RECIPIENT,O
DUPLICATE,O
FOR,O
TRANSPORTER,O
Details,O
of,O
Buyer,O
(,O
Billed,O
to,O
),O
TRIPLICATE,O
FOR,O
SUPPLIER,O
Details,O
of,O
Consignee,O
(,O
Shiped,O
to,O
),O
Name,O
Siddharth,B-BUY_N
Properties,I-BUY_N
Success,O
Square,O
Near,O
Karve,O
Statue,O
Kothrud,O
Name,O
Siddharth,O
Properties,O
Eden,O
Court,O
Model,O
Colony,O
Pune,O
GST,B-GSTL
IN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Code,O
:,O
27,O
GST,O
IN,O
:,O
27AAZFS3607C1ZY,O
State,O
Code,O
:,O
27,O
Tel,O
.,O
No,O
.,O
:,O
20,O
-,O
25633361/32,O
Tel,O
.,O
No,O
.,O
:,O
7030617766,O
Customer,O
PO,O
No,O
.,O
:,O
Challan,O
No,O
's,O
:,O
Pay,O
-,O
nt,O
Terms,O
:,O
Immediate,O
after,O
work,O
completion,O
Date,O
of,O
Supply,O
:,O
14.10.2020,O
Place,O
of,O
Supply,O
:,O
Success,O
Square,O
Pune,O
Sr,O
.,O
No,O
.,O
Description,O
Specification,O
of,O
Goods,O
HSN,O
Rate,O
Quantity,O
Total,O
Discount/,O
Taxable,O
Code,O
Value,O
Abatement,O
Value,O
Nos,O
.,O
(,O
INR,O
),O
(,O
INR,O
),O
(,O
INR,O
),O
1,O
6801,O
2748,O
9,O
24732,O
5688.36,O
19043.64,O
Chamber,O
Cover,O
900x600,O
HD,O
with,O
Frame,O
6801,O
2887,O
5,O
14435,O
3320.05,O
11114.95,O
2,O
.,O
Chamber,O
Cover,O
900x600,O
HD,O
with,O
Frame,O
P'0,O
-,O
14248,O
GRN-22315/,O
2700,O
3,O
Transportation,O
Charges,O
Rer,O
.,O
*,O
s,O
:,O
Transportation,O
Charges,O
are,O
to,O
be,O
paid,O
extra,O
at,O
actuals,O
as,O
quantity,O
was,O
very,O
less,O
Add,O
:,O
for,O
the,O
load,O
.,O
Add,O
:,O
0,O
Freight,O
Other,O
(,O
Insurance/,O
P&F,O
etc,O
),O
0,O
Less,O
:,O
Advance,O
Recevied,O
0,O
Total,O
Taxable,O
Value,O
(,O
A,O
),O
In,O
INR,O
"32,858.59",O
Amount,O
in,O
words,O
9,O
%,O
CGST,O
In,O
INR,O
Total,O
Invoice,O
Amount,O
in,O
(,O
Rs,O
.,O
),O
Thirty,O
Eight,O
Thousand,O
Seven,O
Hundred,O
Seventy,O
Three,O
Rupees,O
Only,O
"2,957.27",O
9,O
%,O
SGST,O
Total,O
Invoice,O
Amount,O
In,O
INR,O
Thirty,O
Eight,O
Thousand,O
Seven,O
Hundred,O
Seventy,O
Three,O
Rupees,O
Only,O
"2,957.27",O
Words,O
0,O
%,O
Integrated,O
Tax,O
(,O
IGST,O
),O
In,O
INR,O
GST,O
Payable,O
on,O
Reverse,O
Charge,O
:,O
N.,O
A.,O
Round,O
off,O
-0.14,O
GRAND,B-GT_AMTL
TOTAL,I-GT_AMTL
"38,773",B-GT_AMT
In,O
INR,O
For,O
Saksham,O
&,O
Co.,O
Declaration,O
We,O
declare,O
that,O
all,O
particulars,O
given,O
herein,O
are,O
TRUE,O
and,O
correct,O
Authorised,O
Signatory,O
This,O
is,O
computer,O
generated,O
invoice,O
does,O
n't,O
require,O
signature,O
7,O
A,O
