Text,Tag
Signature,O
Saksham,B-SUPP_N
&,I-SUPP_N
Co,I-SUPP_N
303,O
Lloyds,O
Chamber,O
Mangalwar,O
Peth,O
Pune,O
Mob,O
:,O
91,O
-,O
8381086284,O
MAHARASHTRA,O
INDIA,O
TAX,O
INVOICE,O
(,O
See,O
rule,O
46,O
read,O
with,O
Section,O
31,O
of,O
the,O
Central,O
Goods,O
And,O
Services,O
Tax,O
Act,O
2017,O
),O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
:,O
44,B-INV_NO
ORIGINAL,O
FOR,O
RECIPIENT,O
Date,B-INV_DL
:,O
03-11-2020,B-INV_DT
DUPLICATE,O
FOR,O
TRANSPORTER,O
GST,B-GSTL
IN,I-GSTL
:,O
27BEMPLO248G1ZH,B-SUPP_G
TRIPLICATE,O
FOR,O
SUPPLIER,O
Details,O
of,O
Buyer,O
(,O
Billed,O
to,O
),O
Details,O
of,O
Consignee,O
(,O
Shiped,O
to,O
),O
Name,O
Saarrthi,B-BUY_N
Reality,I-BUY_N
&,I-BUY_N
Infra,I-BUY_N
LLP,I-BUY_N
Name,O
Saarrthi,O
Reality,O
&,O
Infra,O
LLP,O
Siddarth,O
Properties,O
Sr,O
.,O
No.132,O
/,O
A-2,O
-,O
1,O
Kakade,O
Buzz,O
Icon,O
3rd,O
Floor,O
Near,O
E,O
-,O
Square,O
Theatre,O
Shivaji,O
Eltis,O
Plot,O
no.419,O
Model,O
Colony,O
Gokhale,O
Cross,O
Road,O
Next,O
to,O
Nagar,O
Pune-411005,O
Atur,O
Street,O
Pune-411016,O
GST,B-GSTL
IN,I-GSTL
:,O
27ACMFS8187L1Z3,B-BUY_G
State,O
Code,O
:,O
27,O
GST,O
IN,O
:,O
27ACMFS8187L1Z3,O
State,O
Code,O
:,O
27,O
Tel,O
.,O
No,O
.,O
:,O
20,O
-,O
25633364,O
Tel,O
.,O
No,O
.,O
:,O
7030617755,O
Customer,O
PO,O
No,O
.,O
:,O
Mail,O
Confirmation,O
Dated,O
:,O
05.08.2020,O
Irhallan,O
No,O
's,O
:,O
7,O
Date,O
of,O
Supply,O
:,O
31.10.2020,O
Place,O
of,O
Work,O
:,O
Shivaji,O
Nagar,O
Pune,O
Payment,O
Terms,O
:,O
Immediae,O
Against,O
Delivery,O
Sr,O
.,O
No,O
.,O
Description,O
Specification,O
of,O
Goods,O
HSN,O
Rate,O
Quantity,O
Total,O
Discount/,O
Taxable,O
Code,O
Value,O
Abatement,O
Value,O
Nos,O
.,O
(,O
INR,O
),O
(,O
INR,O
),O
(,O
INR,O
),O
1,O
1,O
RCC,O
Hume,O
Pipe,O
200,O
mm,O
Dia,O
68109010,O
530,O
75,O
39750,O
39750,O
Type,O
NP2,O
2,O
P.O.,O
NO-631,O
GRN-22488/1,O
C.NO,O
24,O
Remarks,O
:,O
Telephonic,O
Coversation,O
dated,O
28.10.2020,O
0,O
0,O
Add,O
:,O
Freight,O
Add,O
:,O
Other,O
(,O
Insurance/,O
P&F,O
etc,O
),O
Less,O
:,O
Advance,O
Recevied,O
Total,O
Taxable,O
Value,O
(,O
A,O
),O
0,O
In,O
INR,O
"39,750",O
Amount,O
in,O
words,O
9,O
%,O
CGST,O
In,O
INR,O
"3,577.50",O
Total,O
Invoice,O
Amount,O
in,O
(,O
Rs,O
.,O
),O
Fourty,O
Six,O
Thousand,O
Nine,O
Hundred,O
Five,O
Rupees,O
Only,O
9,O
%,O
SGST,O
In,O
INR,O
"3,577.50",O
Total,O
Invoice,O
Amount,O
Words,O
Fourty,O
Six,O
Thousand,O
Nine,O
Hundred,O
Five,O
Rupees,O
Only,O
0,O
%,O
Integrated,O
Tax,O
(,O
IGST,O
),O
In,O
INR,O
GST,O
Payable,O
on,O
Reverse,O
Charge,O
:,O
N.,O
A.,O
Round,O
off,O
GRAND,B-GT_AMTL
TOTAL,I-GT_AMTL
"46,905",B-GT_AMT
In,O
INR,O
For,O
Saksham,O
&,O
Co.,O
Declaration,O
We,O
declare,O
that,O
all,O
particulars,O
given,O
herein,O
are,O
TRUE,O
and,O
correct,O
Received,O
