Text,Tag
GST,O
INVOICE(Page,O
2,O
),O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
M,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/19,B-INV_NO
-,I-INV_NO
20/004632,I-INV_NO
Delivery,O
Note,O
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
2.21145E+11,O
07-Oct-19,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Supplier,O
's,O
Ref,O
.,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
Maharashtra,O
Code,O
:,O
27,O
Other,O
Reference(s,O
),O
VERBAL,O
ORDER,O
FROM,O
DADASAHEB,O
Dated,O
Buyer,O
's,O
Order,O
No,O
.,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
KASHI,O
KAPADI,O
NEAR,O
EKLAVYA,O
COLLEGE,O
KOTHRUD,O
(,O
ABHISHEK-7774076332,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
.,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
60,O
%,O
60,O
%,O
3917,O
3917,O
7318,O
7317,O
3506,O
18,O
%,O
20,O
Nos,O
18,O
%,O
50,O
Nos,O
.,O
18,O
%,O
50,O
Nos,O
.,O
18,O
%,O
4,O
Box,O
18,O
%,O
10,O
Nos,O
162.1,O
Nos,O
.,O
63.9,O
Nos,O
.,O
11.5,O
Nos,O
.,O
180,O
Box,O
670,O
Nos,O
.,O
30,O
%,O
40,O
%,O
3506,O
18,O
%,O
14,O
Nos,O
420,O
Nos,O
.,O
40,O
%,O
29,O
Upvc,O
R.,O
Tee,O
"2""x",O
1,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
30,O
UPVC,O
SOCKET,O
2,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
31,O
],O
Gi,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washer,O
2,O
"""",O
(,O
May-16,O
),O
293.1,O
.,O
KHILA,O
2,O
"""",O
33,O
E,O
-,O
Z,O
WELD,O
216,O
UPVC,O
INDUSTRIAL,O
SOLVENT,O
CEMENT,O
473,O
ML,O
34,O
E,O
-,O
Z,O
WELD,O
UPVC,O
SOLVENT,O
CEMENT,O
473,O
ML,O
TIN,O
(,O
USA,O
),O
35,O
E,O
-,O
Z,O
WELD,O
PURPLE,O
PRIMER,O
473,O
ML,O
36,O
Upvc,O
Sch-40,O
Pipe,O
1,O
"1/2""X3mtr",O
(,O
Ajay,O
),O
37,O
Upvc,O
Elbow,O
1,O
01-Feb,O
"""",O
90,O
Deg,O
Sch-80,O
(,O
Ajay,O
),O
38,O
UPVC,O
TEE,O
1,O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
39,O
UPVC,O
TEE,O
1,O
01-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
40,O
UPVC,O
R.,O
