Text,Tag
TAX,O
INVOICE,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/00318,I-INV_NO
Delivery,O
Note,O
SM/18,O
-,O
19/00318,O
Supplier,O
's,O
Ref,O
.,O
Dated,B-INV_DL
13-Apr-18,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Tiangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
13-Apr-18,O
Destination,O
Despatched,O
through,O
(,O
K,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Terms,O
of,O
Delivery,O
SKYBAY,O
MHALUNG,O
PUNE,O
.,O
MR.SAMEER;-8308846229,O
MR.RAVI:-9689921859,O
PO,O
NO-11729,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
SI,O
No,O
.,O
GST,O
Rate,O
3917,O
18,O
%,O
166,O
Nos,O
.,O
93,O
Nos,O
.,O
54,O
%,O
1,O
AJAY,O
PVC,O
SHOE,O
45DEG,O
75MM,O
S,O
/,O
F,O
2,O
AJAY,O
PVC,O
ELBOW,O
40MM,O
3,O
(,O
Prince,O
),O
Ser,O
.,O
Saddle,O
-,O
110,O
mm,O
x,O
50,O
mm,O
3917,O
39174000,O
18,O
%,O
166,O
Nos,O
18,O
%,O
10,O
Nos,O
.,O
32,O
iNos,O
.,O
120,O
Nos,O
.,O
54,O
%,O
58,O
%,O
0.18,O
Round,O
Off,O
Skybay,O
Prime,O
SITE,O
NAME,O
:,O
RECEIVED,O
Total,B-GT_AMTL
342,O
Nos,O
.,O
"11,858",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.,O
E,O
Indian,O
Rupees,O
Eleven,O
Thousand,O
Eight,O
Hundred,O
Fifty,O
Eight,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3917,O
9,O
%,O
859.05,O
9,O
%,O
859.05,O
39174000,O
504,O
9,O
%,O
45.36,O
9,O
%,O
45.36,O
90.72,O
Totai,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
One,O
Thousand,O
Eight,O
Hundred,O
Eight,O
and,O
Eighty,O
Two,O
paise,O
Only,O
2,O
A,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
R.,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
Declaration,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUR,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
I,O
