Text,Tag
ok,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Dated,B-INV_DL
05-Jan-18,B-INV_DT
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
06761/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
QUOTATION322,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
PO-11948,O
na,O
Hall,O
TAX,O
INVOICE,O
Party,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
SIDDHARTH,O
PROPERTIES,O
-,O
S.B.,O
Road,O
601,O
&,O
602,O
A,O
WING,O
MCCIA,O
Trade,O
Tower,O
ICC,O
Complex,O
S.B.,O
Road,O
Pune-411016,O
Mr.,O
Thube-08308824752,O
20,O
-,O
25433363/,O
25433342,O
/,O
25435243/25433361,O
PO,O
No,O
.,O
:,O
SAAMPH/2018/11548,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
Person,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
Contact,O
:,O
8308824752,O
E,O
-,O
Mail,O
:,O
Order,O
No,O
.,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
QUOTATION322,O
06761/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
05-Jan-18,O
05-Jan-18,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
No,O
.,O
Rate,O
1,O
CPVC,O
ELBOW,O
1,O
01-Feb,O
"""",O
90DEG,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
70,O
Nos,O
.,O
137.7,O
.,O
Nos,O
.,O
54,O
%,O
2,O
Cpvc,O
Sdr-11,O
Pipe,O
1,O
"1/2""X3mtr",O
(,O
Ajay,O
),O
3917,O
Y,O
18,O
%,O
10,O
Nos,O
.,O
Nos,O
.,O
54,O
%,O
3,O
CPVC,O
END,O
CAP,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
3917,O
Y,O
18,O
%,O
35,O
Nos,O
.,O
12.3,O
.,O
Nos,O
.,O
54,O
%,O
198.03,O
4,O
Cpvc,O
Trans,O
.,O
Bush,O
03-Apr,O
"""",O
(,O
Ajay,O
),O
3917,O
18,O
%,O
35,O
Nos,O
.,O
14.3,O
Nos,O
.,O
54,O
%,O
230.23,O
5,O
CPVC,O
SDR-11,O
PIPE,O
"3/4""X3MTR",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
105,O
Nos,O
.,O
326.7,O
.,O
Nos,O
.,O
54,O
%,O
6,O
CPVC,O
ELBOW,O
BRASS,O
"3/4""X",O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
320,O
Nos,O
.,O
67.4,O
Nos,O
.,O
54,O
%,O
7,O
CPVC,O
F.T.A,O
BRASS,O
"3/4""X",O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
35,O
Nos,O
.,O
83.1,O
Nos,O
.,O
54,O
%,O
8,O
CPVC,O
M.T.A,O
BRASS,O
"3/4""X",O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
45,O
Nos,O
.,O
104.10-,O
Nos,O
.,O
54,O
%,O
9,O
Cpvc,O
Tee,O
Brass,O
"3/4""x",O
01-Feb,O
"""",O
(,O
Ajay,O
),O
3917,O
18,O
%,O
35,O
Nos,O
.,O
73.52,O
Nos,O
.,O
54,O
%,O
10,O
CPVC,O
ELBOW,O
03-Apr,O
"""",O
90DEG,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
370,O
Nos,O
.,O
16.2,O
Nos,O
.,O
54,O
%,O
11,O
CPVC,O
TEE,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
140,O
Nos,O
.,O
25.9,O
Nos,O
.,O
54,O
%,O
12,O
CPVC,O
SOCKET,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
20,O
Nos,O
.,O
12.90-,O
Nos,O
.,O
54,O
%,O
118.68,O
13,O
CPVC,O
FUSION,O
COMPOUND,O
118,O
ML,O
(,O
Ajay,O
),O
3506100Q,O
18,O
%,O
25,O
Nos,O
.,O
217,O
.,O
Nos,O
.,O
20,O
%,O
14,O
G.I.,O
KHILA,O
2,O
01-Feb,O
"""",O
7317,O
18,O
%,O
2,O
Box,O
180,O
Box,O
360,O
Gst,O
Transport,O
l,O
SGST,O
CGST,O
groue,O
M.,O
Hall,O
MARE,O
SITE,O
NAME,O
:,O
DATE:-1611118,O
more,O
SHAH,O
continued,O
TING,O
RECEIVED,O
SIGN,O
:,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
