Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Dated,B-INV_DL
26-Feb-18,B-INV_DT
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
08235/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE,O
Party,O
:,O
Saarrthi,B-BUY_N
Realty,I-BUY_N
&,I-BUY_N
Infra,I-BUY_N
Lip,I-BUY_N
ROAD,O
(,O
THE,O
BANK,O
OF,O
BARODA,O
EMPLYONEE,O
HSG,O
SOCIE,O
TY,O
LTD,O
),O
NEAR,O
OM,O
SUPER,O
MARKET,O
MODEL,O
COLONY,O
SHIVAJINAGAR,O
.,O
7030617755,O
PO,O
NO-37,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACMFS8187L1Z3,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Delivery,O
Note,O
08235/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
26-Feb-18,O
Despatch,O
Document,O
No,O
.,O
Rate,O
Quantity,O
per,O
Disc,O
.,O
%,O
GST,O
Rate,O
Amount,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
No,O
.,O
1,O
Upvc,O
Fusion,O
Coumpumd,O
Industral,O
473ml(Ajay,O
),O
35061000,O
2,O
Upvc,O
Elbow,O
1,O
01-Feb,O
"""",O
90,O
Deg,O
Sch-80,O
(,O
Ajay,O
),O
3917,O
3,O
UPVC,O
UNION,O
1,O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
4,O
Upvc,O
Sch-80,O
Pipe,O
"3/4""x3mtr",O
(,O
Ajay,O
),O
3917,O
5,O
UPVC,O
-,O
SCH80,O
-,O
PIPE,O
-,O
1,O
"1/2""x",O
3Mtr,O
(,O
AJAY,O
),O
3917,O
6,O
UPVC,O
NON,O
NSF,O
BALVALVE,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
8481,O
7,O
UPVC,O
SOCKET,O
1,O
01-Feb,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
3917,O
8,O
UPVC,O
R.,O
TEE,O
1,O
"1/2""X",O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
9,O
UPVC,O
M.T.A.,O
BRASS,O
1,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
4,O
TIN,O
18,O
%,O
10,O
Nos,O
.,O
18,O
%,O
1,O
Nos,O
.,O
18,O
%,O
1,O
Nos,O
.,O
18,O
%,O
40,O
Nos,O
.,O
18,O
%,O
6,O
Nos,O
.,O
18,O
%,O
50,O
Nos,O
.,O
18,O
%,O
5,O
Nos,O
.,O
18,O
%,O
1,O
Nos,O
.,O
585.31,O
TIN,O
63.6,O
Nos,O
.,O
145.5,O
Nos,O
.,O
316.2,O
.,O
Nos,O
.,O
744,O
Nos,O
.,O
181.93,O
Nos,O
.,O
43.06,O
Nos,O
.,O
80.54,O
Nos,O
.,O
520.7,O
Nos,O
.,O
20,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
-)0.05,O
Round,O
Off,O
Less,O
.,O
SITE,O
NAME,O
:,O
RECEIVED,O
Total,B-GT_AMTL
"21,222",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.E,O
Indian,O
Rupees,O
Twenty,O
One,O
Thousand,O
Two,O
Hundred,O
Twenty,O
Two,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
35061000,O
8481,O
502.13,O
9,O
%,O
45.19,O
9,O
%,O
45.19,O
90.38,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Three,O
Thousand,O
Two,O
Hundred,O
Thirty,O
Seven,O
and,O
Twenty,O
Four,O
paise,O
Only,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
for,O
SHAH,O
MARKETING,O
HAH,O
Declaration,O
I/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
TING,O
Authorised,O
Signatory,O
Pune,O
$,O
