Text,Tag
TAX,O
INVOICE,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
SM/18,B-INV_NO
-,I-INV_NO
19/04723,I-INV_NO
01-Oct-18,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SM/18,O
-,O
19/04723,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION1836,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
QUOTATION1836,O
29-Sep-18,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
01-Oct-18,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
SKYBAY,O
SR,O
MAHALUNGE,O
.,O
PO=12340.(8308846229/9689921859,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Amount,O
Rate,O
HSN,O
/,O
SAC,O
Quantity,O
per,O
Disc,O
.,O
%,O
Description,O
of,O
Goods,O
SI,O
No,O
GST,O
Rate,O
330,O
Nos,O
.,O
6810,O
18,O
%,O
65,O
Nos,O
.,O
1,O
RCC,O
(,O
SPG,O
),O
PIPE,O
6,O
"""",O
X,O
2,O
MTR,O
SACH,O
709,O
CGST,O
SGST,O
Round,O
Off,O
NAME,O
:,O
Skytay,O
SITE,O
NAME,O
:,O
RECEIVED,O
op,O
mime,O
16110118,O
P.0.-12.240,O
GRN,O
:,O
1469112,O
grow,O
Total,B-GT_AMTL
65,O
Nos,O
.,O
*,O
"25,311",B-GT_AMT
E,O
&,O
O.,O
E,O
Amount,O
Chargeable,O
(,O
In,O
words,O
),O
Indian,O
Rupees,O
Twenty,O
Five,O
Thousand,O
Three,O
Hundred,O
Eleven,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
Value,O
Rate,O
Amount,O
6810,O
State,O
Tax,O
Total,O
Rate,O
Amount,O
Tax,O
Amount,O
9,O
%,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Three,O
Thousand,O
Eight,O
Hundred,O
Sixty,O
One,O
Only,O
MARK,O
Н.,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS,O
3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
I,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
une,O
TONG,O
This,O
is,O
a,O
computer,O
Generated,O
Invoice,O
