Text,Tag
GST,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/19,B-INV_NO
-,I-INV_NO
20/001360,I-INV_NO
Delivery,O
Note,O
Dated,B-INV_DL
28-May-2019,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Other,O
Reference(s,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
MANGALWAR,O
PETH,O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
Maharashtra,O
Code,O
27,O
Contact,O
020,O
26052747,O
E,O
Mail,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
27AAZFS3607C1ZY,B-BUY_G
Supplier,O
's,O
Ref,O
QUOTATION443,O
Order,O
Despatch,O
Document,O
10-May-2019,O
Date,O
Despatched,O
through,O
Destination,O
MADHUWANTI,O
SR,O
TO,O
MRUTUNJAY,O
MANDIR,O
KARVE,O
STATUE,O
KOTHRUD,O
PO=13093.(7030617766/7774076332,O
person,O
Mr.,O
Thube,O
Mane,O
8308824752,O
nilesh.mane@saarrthigroup.co.in,O
Description,O
Goods,O
HSN,O
SAC,O
Quantity,O
Rate,O
per,O
Disc,O
%,O
Amount,O
SI,O
18,O
24.00,O
Nos,O
926.00,O
20,O
1,O
Z,O
WELD,O
216,O
UPVC,O
INDUSTRIAL,O
SOLVENT,O
3506,O
CEMENT,O
946ML,O
2,O
473,O
ML,O
40.00,O
463.00,O
CGST,O
SGST,O
-)0.34,O
Less,O
Round,O
Off,O
Not,O
confirm,O
SITE,O
NAME,O
S.Sauce,O
RECEIVED,O
DATE:2301019,O
P.O.:-,O
13247,O
gir,O
Total,B-GT_AMTL
64.00,O
Chargeable,O
in,O
words,O
&,O
O.,O
Indian,O
Rupees,O
Thirty,O
Eight,O
Thousand,O
Four,O
Hundred,O
Sixty,O
Two,O
Only,O
Taxable,O
Central,O
Tax,O
Value,O
9,O
Five,O
Seven,O
and,O
Fourteen,O
paise,O
Branch,O
IFS,O
Khadki,O
KKBK0000727ARK,O
Company,O
Bank,O
Details,O
PAN,O
ADXPS3921J,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
C,O
5711312022,O
I,O
We,O
hereby,O
certify,O
that,O
mylour,O
registration,O
certificate,O
under,O
the,O
Act-2017,O
is,O
force,O
on,O
date,O
which,O
sale,O
for,O
goods,O
specified,O
this,O
made,O
by,O
me,O
us,O
transactions,O
sales,O
covered,O
has,O
been,O
effected,O
paid,O
or,O
shall,O
be,O
Authorised,O
Signatory,O
SUBJECT,O
JURISDICTION,O
This,O
a,O
Computer,O
Generated,O
SHAS,O
IN,O
