Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
07400/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
Dated,B-INV_DL
27-Jan-18,B-INV_DT
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE,O
Party,O
:,O
SIDDHARTH,B-BUY_N
REAL,I-BUY_N
VENTURES,I-BUY_N
LLP,I-BUY_N
NAVNAMRATA,O
SR,O
NO:119/2,O
+,O
ROAD,O
KOTHRUD.PO,O
NO:201.(8308812019/7745895778,O
),O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACMFS9508B1ZX,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
Person,O
:,O
NILASH,O
MANE,O
Contact,O
:,O
20,O
-,O
25633361/32/25635253,O
.,O
E,O
-,O
Mail,O
:,O
nilesh.mane@saarthigroup.co.in,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
07400/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
27-Jan-18,O
ck,O
),O
.,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Rate,O
Cuantity,O
Rate,O
per,O
Disc,O
.,O
%,O
1,O
Amount,O
RCC,O
(,O
SPG,O
),O
PIPE,O
6,O
"""",O
X,O
2,O
MTR,O
SCH,O
CHD,O
KOTHRUD,O
68101190,O
18,O
%,O
21,O
Nos,O
310,O
Nos,O
.,O
0.2,O
Round,O
Off,O
Serynity,O
Namanrata,O
),O
SITE,O
NAME,O
:,O
RECEIVED,O
SIGN,O
:,O
DATE,O
:,O
Total,B-GT_AMTL
21,O
Nos,O
.,O
"8,862",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.E,O
Indian,O
Rupees,O
Eight,O
Thousand,O
Eight,O
Hundred,O
Sixty,O
Two,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
68101190,O
9,O
%,O
675.9,O
9,O
%,O
675.9,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
One,O
Thousand,O
Three,O
Hundred,O
Fifty,O
One,O
and,O
Eighty,O
paise,O
Only,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
Declaration,O
for,O
SHAH,O
MARKETING,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
MAR,O
Z,O
SH,O
