Text,Tag
TAX,O
INVOICE,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,O
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
:,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
SM/18,B-INV_NO
-,I-INV_NO
19/00249,I-INV_NO
12-Apr-18,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SM/18,O
-,O
19/00249,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION1003,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
QUOTATION1003,O
22-Mar-18,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
12-Apr-18,O
Despatched,O
through,O
Destination,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
State,O
Name,O
:,O
27AAZFS3607C1ZY,B-BUY_G
:,O
Maharashtra,O
Code,O
:,O
27,O
Terms,O
of,O
Delivery,O
S.NO-15/6/1,O
TO,O
15-06-2020,O
&,O
15-Mar,O
Mhalunge,O
Behind,O
Mercedes,O
Benz,O
Showrrom,O
Tal,O
.,O
Mulshi,O
Mr,O
.,O
Ravi-9552541121,O
Mr,O
.,O
Jadhav-9763717493,O
Po,O
No-11731,O
Amount,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Description,O
of,O
Goods,O
ST,O
No,O
.,O
GST,O
Rate,O
54,O
%,O
/,O
1,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE110MMX10FT,O
SIS,O
2,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
110MMX4FT,O
DIS,O
3,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX4FT,O
DIS,O
54,O
%,O
3917,O
3917,O
3917,O
18,O
%,O
Nos,O
.,O
18,O
%,O
20,O
Nos,O
.,O
606,O
.,O
Nos,O
.,O
18,O
%,O
6,O
Nos,O
.,O
397,O
Nos,O
.,O
0.5,O
SGST,O
Round,O
Off,O
gro,O
Total,B-GT_AMTL
116,O
Nos,O
.,O
"69,328",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E,O
&,O
O.,O
E,O
Indian,O
Rupees,O
Sixty,O
Nine,O
Thousand,O
Three,O
Hundred,O
Twenty,O
Eight,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3917,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Ten,O
Thousand,O
Five,O
Hundred,O
Seventy,O
Five,O
and,O
Thirty,O
Eight,O
paise,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
c,O
No,O
.,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
AAR,O
.,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SITE,O
NAME:-,O
M.,O
Hal,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
Pun,O
RECEIVED,O
DATE:23/4|18,O
Prime,O
