Text,Tag
GST,O
INVOICE(Page,O
3,O
),O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
M,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/20,B-INV_NO
-,I-INV_NO
21/03250,I-INV_NO
Delivery,O
Note,O
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
2.31237E+11,O
31-Oct-20,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27,B-BUY_G
AAZFS3607C1ZY,I-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION2059,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION2059,O
Despatch,O
Document,O
No,O
.,O
IMT,O
909,O
Despatched,O
through,O
Dated,O
30-Oct-20,O
Delivery,O
Note,O
Date,O
Destination,O
Terms,O
of,O
Delivery,O
SAARRTHI,O
SWADESH,O
GAT,O
NO;-359,O
JAMBHUL,O
NEAR,O
KANHE,O
RAILWAY,O
STATION,O
9356694491,O
ORDERED,O
COMFIRMED,O
BY,O
MAILED,O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
SI,O
No,O
.,O
Amount,O
GST,O
Rate,O
per,O
Disc,O
%,O
18,O
%,O
35,O
Nos,O
.,O
18,O
%,O
50,O
Nos,O
.,O
18,O
%,O
100,O
Nos,O
.,O
256,O
Nos,O
.,O
74.25,O
Nos,O
.,O
62.1,O
Nos,O
.,O
54,O
%,O
60,O
%,O
60,O
%,O
18,O
%,O
270,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
11.9,O
Nos,O
.,O
362,O
Nos,O
.,O
60,O
%,O
30,O
%,O
18,O
%,O
200,O
Nos,O
.,O
Nos,O
.,O
60,O
%,O
680,O
118,O
%,O
115,O
Nos,O
.,O
18,O
%,O
20,O
Nos,O
.,O
18,O
%,O
30,O
Nos,O
.,O
319,O
Nos,O
.,O
317,O
Nos,O
.,O
795,O
Nos,O
.,O
60,O
%,O
60,O
%,O
60,O
%,O
34,O
UPVC,O
TESTED,O
NON,O
NSF,O
BALLVALVE,O
1,O
-,O
01-Apr,O
"""",O
3917,O
35,O
UPVC,O
SCH-80,O
TEE,O
1,O
01-Apr,O
"""",O
(,O
PRINCE)-IM100849,O
3917,O
36,O
UPVC,O
SCH-80,O
ELBOW,O
1,O
01-Apr,O
"""",O
(,O
PRIINCE,O
),O
3917,O
0,O
37,O
CPVC,O
TRANS,O
.,O
BUSH,O
01-Feb,O
"""",O
(,O
PRINCE)-IM101623,O
3917,O
38,O
E,O
-,O
Z,O
WELD,O
CPVC,O
SOLVENT,O
CEMENT,O
237ML,O
3506,O
TIN,O
(,O
USA,O
),O
39,O
PRINCE,O
SWR,O
PIPE,O
B,O
TYPE,O
110MM,O
X,O
3MTR,O
3917,O
SIS,O
-,O
IM203340,O
40,O
PRINCE,O
PVC,O
DOOR,O
TEE,O
110MM,O
