Text,Tag
TAX,O
INVOICE,O
OK,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/06953,I-INV_NO
Delivery,O
Note,O
Dated,B-INV_DL
21-Dec-18,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
CSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
.,O
20,O
-,O
26052647.02,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Suppliers,O
Rel,O
.,O
QUOTATION2641,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION2641,O
Despatch,O
Document,O
No,O
.,O
Dated,O
21-Dec-18,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
MULTIPURPOSE,O
HALL,O
MHALUNGE,O
BEHIND,O
MERCEDEZ,O
9763717493,O
Po,O
No;-12587,O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Raie,O
GST,O
Pain,O
per,O
Disc,O
%,O
Amount,O
54,O
%,O
77777,O
18%2:00,O
NOS,O
.,O
18,O
%,O
22,O
Nos,O
18,O
%,O
8,O
Nos,O
.,O
18,O
%,O
20,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
18,O
%,O
1,O
Nos,O
.,O
63.30-,O
Nos,O
.,O
20.80Nos,O
.,O
13.60.pos,O
.,O
31.6,O
.,O
Nos,O
.,O
18.90.-Nos,O
.,O
790,O
Nos,O
.,O
54,O
%,O
54,O
%,O
58.24,O
210.5,O
50.05,O
290.72,O
86.94,O
474,O
54,O
%,O
UPVC,O
R,O
SOCKET,O
"2""X1",O
"""",O
Soh-80,O
(,O
AJAY,O
),O
2,O
UPVC,O
SOCKET,O
1,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
3917,O
3,O
UPVC,O
SOCKET,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
4,O
Upvc,O
Elbow,O
1,O
"""",O
90deg,O
Sch-30,O
(,O
Ajay,O
),O
3917,O
5,O
UPVC,O
ELBOW,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
6,O
E,O
-,O
Z,O
WELD,O
UPVC,O
SOLVENT,O
CEMENT,O
946,O
ML,O
3506,O
TIN,O
(,O
USA,O
),O
7,O
UPVC,O
SCH-40,O
PIPE,O
"1""X3MTR",O
(,O
AJAY,O
),O
3917,O
8,O
UPVC,O
SCH-40,O
PIPE,O
"3/4""X3",O
MTR,O
(,O
AJAY,O
),O
3917,O
9,O
UPVC,O
ELBOW,O
BRASS,O
"3/4""X",O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
10,O
Gi,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washer,O
1,O
"""",O
(,O
01-Apr,O
),O
7318,O
11,O
Gi,O
U,O
Bolt,O
with,O
Nur,O
&,O
Washerer,O
03-Apr,O
"""",O
(,O
01-Apr,O
),O
7318,O
12,O
G.I.,O
KHILA,O
2,O
"""",O
.,O
7317,O
13,O
CPVC,O
BALLVALVE,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
8481,O
14,O
CPVC,O
ELBOW,O
03-Apr,O
"""",O
90DEG,O
(,O
AJAY,O
),O
3917,O
15,O
CPVC,O
TEE,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
3917,O
16,O
CPVC,O
ELBOW,O
BRASS,O
"3/4""X",O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
17,O
CPVC,O
SDR-11,O
PIPE,O
"3/4""X3MTR",O
(,O
AJAY,O
),O
3917,O
18,O
E,O
-,O
Z,O
WELD,O
CPVC,O
SOLVENT,O
CEMENT,O
237ML,O
3506,O
TIN,O
(,O
USA,O
),O
19,O
Cpvc,O
Trans,O
.,O
Bush,O
03-Apr,O
"""",O
(,O
Ajay,O
),O
3917,O
20,O
UPVC,O
R,O
TEE,O
"1""X",O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
21,O
UPVC,O
TEE,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
22,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX10,O
D,O
/,O
S,O
3917,O
23,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX2FT,O
D,O
/,O
S,O
3917,O
24,O
AJAY,O
PVC,O
PLUG,O
BEND,O
75MM,O
3917,O
18,O
%,O
23,O
Nosy,O
18,O
%,O
10,O
NOS,O
18,O
%,O
2,O
Nos,O
18,O
%,O
50,O
Nos,O
18,O
%,O
20,O
Nos,O
18,O
%,O
1,O
Box,O
18,O
%,O
2,O
Nos,O
