Text,Tag
GST,O
INVOICE(Page,O
2,O
),O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
M,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/19,B-INV_NO
-,I-INV_NO
20/005925,I-INV_NO
Delivery,O
Note,O
Dated,B-INV_DL
02-Dec-19,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXP$3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
QUOTATION2641,O
QUOTATION2687,O
26-Nov-19,O
28-Nov-19,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
SAARRTHI,O
SWADESH,O
JAMBHUL,O
Nr,O
.,O
KANHE,O
RAILWAY,O
STATION,O
PO-13712(Sandip,O
Wani-9689908624,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
INC,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
No,O
.,O
29,O
G.I.,O
KHILA,O
2,O
"""",O
7317,O
30,O
CPVC,O
BALL,O
VALVE,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
8481,O
31,O
CPVC,O
TRANS,O
.,O
BUSH,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
32,O
CPVC,O
ELBOW,O
01-Feb,O
"""",O
90DEG,O
(,O
AJAY,O
),O
3917,O
33,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
110MMX3FT,O
DIS,O
3917,O
34,O
AJAY,O
PVC,O
PLAIN,O
S,O
/,O
Y,O
75MM,O
3917,O
35,O
AJAY,O
PVC,O
PLAIN,O
TEE,O
75MM,O
3917,O
36,O
AJAY,O
PVC,O
PLUG,O
TEE,O
75MM,O
3917,O
37,O
AJAY,O
PVC,O
PLUG,O
BEND,O
75MM,O
3917,O
38,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75,O
MMX3FT,O
DIS,O
3917,O
39,O
PRINCE,O
S,O
/,O
Y,O
50MM,O
3917,O
40,O
AJAY,O
PVC,O
PLAIN,O
S,O
/,O
Y,O
110MM,O
3917,O
ANTISYPHON,O
50,O
mm,O
41,O
E,O
-,O
Z,O
WELD,O
UPVC,O
SOLVENT,O
CEMENT,O
946ML,O
TIN,O
(,O
USA,O
),O
3506,O
20,O
Box,O
30,O
Nos,O
.,O
400,O
Nos,O
.,O
200,O
Nos,O
.,O
30,O
Nos,O
20,O
Nos,O
.,O
15,O
Nos,O
.,O
20,O
Nos,O
.,O
50,O
Nos,O
.,O
40,O
Nos,O
.,O
120,O
Nos,O
.,O
120,O
Nos,O
.,O
180,O
Box,O
103.5,O
Nos,O
.,O
11.9,O
Nos,O
.,O
17.2,O
Nos,O
.,O
511,O
Nos,O
.,O
163,O
Nos,O
