Text,Tag
TAX,O
INVOICE,O
Dated,B-INV_DL
12-Jun-18,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
SHAF,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/01882,I-INV_NO
Delivery,O
Note,O
SM/18,O
-,O
19/01882,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION597,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION597,O
Despatch,O
Document,O
No,O
.,O
Other,O
Reference(s,O
),O
Dated,O
02-Jun-18,O
Delivery,O
Note,O
Date,O
12-Jun-18,O
Destination,O
Despatched,O
through,O
Terms,O
of,O
Delivery,O
SKYBAY.PO=11933,O
.,O
MH12LT2082,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
SI,O
No,O
.,O
Rate,O
Quantity,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
1,O
CPVC,O
ELBOW,O
1,O
01-Apr,O
"""",O
90DEG,O
(,O
AJAY,O
),O
2,O
CPVC,O
TEE,O
1,O
01-Apr,O
"""",O
(,O
AJAY,O
),O
3,O
CPVC,O
END,O
CAP,O
1,O
01-Apr,O
"""",O
(,O
AJAY,O
),O
4,O
CPVC,O
R.,O
TEE,O
1,O
"1/4""X",O
01-Feb,O
"""",O
(,O
AJAY,O
),O
5,O
CPVC,O
BUSHING,O
1,O
"1/4""X",O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
3917,O
3917,O
3917,O
3917,O
18,O
%,O
12,O
Nos,O
.,O
18,O
%,O
6,O
Nos,O
.,O
18,O
%,O
6,O
Nos,O
.,O
18,O
%,O
5,O
Nos,O
18,O
%,O
12,O
Nos,O
.,O
74,O
.,O
Nos,O
.,O
95.3,O
Nos,O
.,O
40.6,O
.,O
Nos,O
.,O
124.8,O
.,O
Nos,O
.,O
46.8,O
Nos,O
.,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
408.48,O
263.03,O
112.06,O
287.04,O
258.34,O
(,O
-)0.15,O
Less,O
:,O
Round,O
Off,O
2,O
Skybay,O
SITE,O
NAME,O
RECEIVED,O
SIGN,O
:,O
41,O
Nos,O
.,O
"1,568",B-GT_AMT
E.,O
&,O
O.E,O
Total,B-GT_AMTL
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
One,O
Thousand,O
Five,O
Hundred,O
Sixty,O
Eight,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
3917,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
119.6,O
119.6,O
State,O
Tax,O
Total,O
Rate,O
Amount,O
Tax,O
Amount,O
9,O
%,O
119.6,O
239.2,O
119.6,O
239.2,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Two,O
Hundred,O
Thirty,O
Nine,O
and,O
Twenty,O
paise,O
Only,O
MARA,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
I,O
I,O
$,O
