Text,Tag
TAX,O
INVOICE(Page,O
3,O
),O
AH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
SM/18,B-INV_NO
-,I-INV_NO
19/02649,I-INV_NO
2.01024E+11,O
10-Jul-18,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SM/18,O
-,O
19/02649,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION908,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
QUOTATION908,O
29-Jun-18,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
10-Jul-18,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
"""",O
SKYBAY,O
"""",O
MHALUNGE,O
PUNE-16,O
PO,O
NO;-12029,O
HSN,O
/,O
SAC,O
Rate,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
Quantity,O
Amount,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
39,O
G.I.,O
KHILA,O
3,O
"""",O
7317,O
18,O
%,O
27,O
Box,O
180,O
0.37,O
SGST,O
Round,O
Off,O
Total,B-GT_AMTL
*,O
"4,54,590",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E,O
&,O
OE,O
Indian,O
Rupees,O
Four,O
Lakh,O
Fifty,O
Four,O
Thousand,O
Five,O
Hundred,O
Ninety,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
है,O
X,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Pun,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
MARK,O
SH,O
