Text,Tag
(,O
ko,O
:,O
KOTAK,O
MAHINDRA,O
BANKRK,O
TAX,O
INVOICE,O
Dated,B-INV_DL
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
SM/17,B-INV_NO
-,I-INV_NO
18/01183,I-INV_NO
18-May-18,B-INV_DT
409,O
Mangalwar,O
Peth,O
Pune,O
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
SM/18,O
-,O
19/01183,O
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
FRESH,O
PUNE,O
.,O
18-May-18,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
Despatched,O
through,O
Destination,O
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
BY,O
HAND,O
SOMNATH,O
Terms,O
of,O
Delivery,O
MULTI,O
PURPOSE,O
HALL,O
PO,O
NO,O
-,O
11786,O
Contact,O
person,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
Contact,O
:,O
8308824752,O
E,O
-,O
Mail,O
:,O
nilesh.mane@saarrthigroup.co.in,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
No,O
.,O
Rate,O
1,O
160,O
mm,O
x,O
110,O
mm,O
Reducer,O
Bush,O
Agri,O
3917,O
18,O
%,O
5,O
Nos,O
.,O
235.55,O
Nos,O
.,O
54,O
%,O
541.77,O
SGST,O
48.76,O
C,O
590.53,O
CGST,O
48.76,O
639.29,O
Less,O
:,O
Round,O
Off,O
(,O
-)0.29,O
Total,B-GT_AMTL
5,O
Nos,O
.,O
639,B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.E,O
Indian,O
Rupees,O
Six,O
Hundred,O
Thirty,O
Nine,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3917,O
541.77,O
9,O
%,O
48.76,O
9,O
%,O
48.76,O
97.52,O
Total,O
541.77,O
48.76,O
48.76,O
97.52,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Ninety,O
Seven,O
and,O
Fifty,O
Two,O
paise,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
Declaration,O
Alc,O
No,O
.,O
:,O
5711312022,O
IMWe,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
SITE,O
NAME,O
:,O
Multipurpose,O
hall,O
RECEIVED,O
SIGN,O
:,O
Prime,O
DATE:-2318118,O
*,O
*,O
*,O
Boy,O
*,O
SH,O
