Text,Tag
GST,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/19,B-INV_NO
-,I-INV_NO
20/005391,I-INV_NO
Delivery,O
Note,O
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
2.51154E+11,O
13-Nov-19,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
M,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION2106,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION2106,O
Despatch,O
Document,O
No,O
.,O
Dated,O
09-Oct-19,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
SKY,O
BAY,O
SR,O
MAHALUNGE,O
PO-13600.(9552541121/9689921859,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
HSN,O
/,O
SAC,O
Amount,O
Rate,O
Quantity,O
per,O
Disc,O
.,O
%,O
Description,O
of,O
Goods,O
SI,O
No,O
.,O
GST,O
Rate,O
18,O
%,O
4,O
Nos,O
.,O
3917,O
409.2,O
Nos,O
.,O
60,O
%,O
654.72,O
3917,O
18,O
%,O
4,O
Nos,O
.,O
11.8,O
Nos,O
.,O
18.88,O
60,O
%,O
1,O
UPVC,O
R.,O
TEE,O
2,O
"1/2""X1",O
"""",O
SCH-80,O
(,O
AJAY,O
),O
2,O
-,O
01-Feb,O
"""",O
X,O
1,O
-,O
01-Apr,O
"""",O
2,O
Upvc,O
Bushing,O
"1""X",O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
1,O
-,O
01-Apr,O
"""",O
X,O
01-Feb,O
"""",O
3,O
Upvc,O
Flange,O
2,O
"""",O
(,O
Sch-80,O
),O
Ajay,O
4,O
Upvc,O
Flange,O
-,O
2,O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
5,O
UPVC,O
R.,O
TEE,O
"2""X",O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
6,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE110MMX10FT,O
S,O
/,O
S,O
7,O
UPVC,O
SOCKET,O
2,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
8,O
UPVC,O
NSF,O
BALVALVE,O
21-Feb,O
"""",O
(,O
AJAY,O
),O
9,O
UPVC,O
ELBOW,O
2,O
"""",O
90,O
DEG,O
SCH-80,O
(,O
AJAY,O
),O
10,O
UPVC,O
ELBOW,O
2,O
01-Feb,O
"""",O
90-DEG,O
Sch-80,O
(,O
AJAY,O
),O
11,O
Upvc,O
Tee,O
-,O
2,O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
12,O
Upvc,O
F.,O
T.,O
A.,O
Brass,O
-,O
"2""(Ajay",O
),O
13,O
UPVC,O
M.T.A,O
BRASS,O
2,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
14,O
Upvc,O
Sch-80,O
Pipe,O
"2""x",O
3mtr,O
(,O
Ajay,O
),O
15,O
Upvc,O
Sch-80,O
Pipe,O
2,O
"1/2""x3mtr",O
(,O
Ajay,O
),O
3917,O
3917,O
3917,O
3917,O
3917,O
8481,O
