Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Dated,B-INV_DL
28-Feb-18,B-INV_DT
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
08298/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
QUOTATION808,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE,O
(,O
k,O
),O
Party,O
:,O
Saarrthi,B-BUY_N
Realty,I-BUY_N
&,I-BUY_N
Infra,I-BUY_N
Lip,I-BUY_N
ROAD,O
NEAR,O
OM,O
SUPER,O
MARKET,O
MODEL,O
COLONY,O
SHIVAJINAGAR,O
MACHINNDRA-7030617755,O
PO,O
NO-39,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Order,O
No,O
.,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
QUOTATION808,O
08298/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
28-Feb-18,O
28-Feb-18,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
No,O
.,O
Rate,O
#,O
1,O
UPVC,O
SCH-40,O
PIPE,O
"3/4""X3MTR",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
9,O
Nos,O
.,O
246.9,O
Nos,O
.,O
54,O
%,O
X,O
2,O
UPVC,O
M.T.A,O
BRASS,O
2,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
1,O
Nos,O
.,O
678.5,O
Nos,O
.,O
54,O
%,O
312.11,O
3,O
UPVC,O
SOCKET,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
10,O
Nos,O
.,O
13.7,O
Nos,O
.,O
54,O
%,O
63.02,O
4,O
UPVC,O
NON,O
NSF,O
BALVALVE,O
11-Feb,O
"""",O
(,O
AJAY,O
),O
8481,O
18,O
%,O
2,O
Nos,O
.,O
513.5,O
Nos,O
.,O
54,O
%,O
472.42,O
5,O
UPVC,O
NON,O
NSF,O
BALVALVE,O
1,O
"""",O
(,O
AJAY,O
),O
8481,O
18,O
%,O
1,O
Nos,O
.,O
264.5,O
Nos,O
.,O
54,O
%,O
121.67,O
6,O
UPVC,O
ELBOW,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
5,O
Nos,O
.,O
19,O
Nos,O
.,O
54,O
%,O
43.7,O
7,O
UPVC,O
END,O
CAP,O
1,O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
3,O
Nos,O
.,O
31.9,O
Nos,O
.,O
54,O
%,O
44.02,O
8,O
UPVC,O
TEE,O
1,O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
3,O
Nos,O
.,O
87.9,O
Nos,O
.,O
54,O
%,O
121.3,O
9,O
Upvc,O
M.T.A.,O
Brass,O
"3/4""x1/2",O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
18,O
%,O
2,O
Nos,O
.,O
114.7,O
Nos,O
.,O
54,O
%,O
105.52,O
10,O
Upvc,O
Bushing,O
"1""x",O
03-Apr,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
18,O
%,O
2,O
Nos,O
.,O
7.1,O
Nos,O
.,O
54,O
%,O
6.53,O
11,O
Upvc,O
Bushing,O
"2""x",O
1,O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
18,O
%,O
1,O
Nos,O
.,O
34.9,O
Nos,O
.,O
54,O
%,O
16.05,O
Rounded,O
Off,O
SITE,O
NAME,O
:,O
RECEIVED,O
Round,O
Off,O
Total,B-GT_AMTL
39,O
Nos,O
.,O
"2,748",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.E,O
Indian,O
Rupees,O
Two,O
Thousand,O
Seven,O
Hundred,O
Forty,O
Eight,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Totai,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3917,O
9,O
%,O
156.1,O
9,O
%,O
156.1,O
312.2,O
8481,O
594.09,O
9,O
%,O
53.47,O
9,O
%,O
53.47,O
106.94,O
Total,O
209.57,O
209.57,O
419.14,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Four,O
Hundred,O
Nineteen,O
and,O
Fourteen,O
paise,O
Only,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
for,O
SHAH,O
MARKETING,O
Declaration,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
SHAH,O
IN,O
Authorised,O
Signatory,O
Pung,O
