Text,Tag
TAX,O
INVOICE,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/02397,I-INV_NO
Delivery,O
Note,O
SM/18,O
-,O
19/02397,O
Supplier,O
's,O
Ref,O
.,O
Dated,B-INV_DL
30-Jun-18,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Other,O
Reference(s,O
),O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
Despatch,O
Document,O
No,O
.,O
Buyer,O
Siddharth,B-BUY_N
Value,I-BUY_N
Homes,I-BUY_N
LLP,I-BUY_N
Geetai,O
Floor,O
Paud,O
Road,O
Near,O
Reliance,O
Fresh,O
411038,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACZFS0314C1Z4,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Delivery,O
Note,O
Date,O
30-Jun-18,O
Destination,O
PRAD,O
CHO,O
Despatched,O
through,O
HINJIWADI,O
Terms,O
of,O
Delivery,O
SAVVY,O
HOMES,O
SR,O
NO,O
272/273,O
OPP,O
TO,O
ORRTEL,O
HOTEL,O
NEAR,O
VITTHAL,O
MANDIR,O
HINJIWADI,O
PHASE,O
1,O
BANSODE,O
-9689908626,O
PO,O
NO,O
-,O
SAAISH/2018/163,O
HSN,O
/,O
SAC,O
SI,O
No,O
.,O
Rate,O
Description,O
of,O
Goods,O
Quantity,O
GST,O
Rate,O
Amount,O
per,O
Disc,O
.,O
%,O
1,O
RCC,O
(,O
SPG,O
),O
PIPE,O
6,O
"""",O
X,O
2,O
MTR,O
6810,O
18,O
%,O
30,O
Nos,O
.,O
330,O
Nos,O
.,O
Rounded,O
Off,O
any,O
Homes,O
SITE,O
NAME,O
:,O
RECEIVED,O
SIGN,O
:,O
Primo,O
DATE:-,O
101718,O
P.O.:GRN,O
:,O
C.N.:+,O
Total,B-GT_AMTL
30,O
Nos,O
.,O
"13,452",B-GT_AMT
E.,O
&,O
O.E,O
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Thirteen,O
Thousand,O
Four,O
Hundred,O
Fifty,O
Two,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
State,O
Tax,O
Rate,O
Amount,O
9,O
%,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Two,O
Thousand,O
Fifty,O
Two,O
Only,O
:,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
·,O
KOTAK,O
MAHINDRA,O
BANK,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
Khadki,O
&,O
KKBK0000727,O
Company,O
's,O
PAN,O
ADXPS3921J,O
Declaration,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
for,O
SHAH,O
MARKETING,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
4,O
