Text,Tag
TAX,O
INVOICE,O
(,O
13,O
),O
.,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
REAL,I-BUY_N
VENTURES,I-BUY_N
LLP,I-BUY_N
Clo,I-BUY_N
Saarthi,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACMFS9508B1ZX,B-BUY_G
State,O
Name,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
SM/18,B-INV_NO
-,I-INV_NO
19/04165,I-INV_NO
07-Sep-18,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SM/18,O
-,O
19/04165,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION1553,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
QUOTATION1553,O
01-Sep-18,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
07-Sep-18,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
NAVNAMRATA,O
SR,O
NO:119/2,O
+,O
SOC,O
PAUD,O
ROAD,O
KOTHRUD,O
PO=347,O
.,O
(,O
8308812019/7745895778,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
NILASH,O
MANE,O
:,O
20,O
-,O
25633361/32/25635253,O
.,O
:,O
nilesh.mane@saarthigroup.co.in,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Rate,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
30,O
%,O
3506,O
3917,O
3917,O
18,O
%,O
24,O
TIN,O
356,O
TIN,O
18,O
%,O
100,O
Nos,O
.,O
48,O
Nos,O
.,O
18,O
%,O
96,O
Nos,O
.,O
164,O
Nos,O
.,O
58,O
°,O
C,O
58,O
76,O
1,O
CPVC,O
FUSION,O
COMPOUND,O
236,O
ML,O
(,O
Ajay,O
),O
2,O
Ajay,O
Pvc,O
Shoe,O
50,O
mm,O
3,O
AJAY,O
PVC,O
PLAIN,O
BEND,O
110MM,O
SF,O
4,O
AJAY,O
PVC,O
ELBOW,O
50MM,O
5,O
AJAY,O
PVC,O
PIPE,O
50MMX10FT,O
6,O
UPVC,O
FUSION,O
COMPOUND,O
946ML,O
(,O
Ajay,O
),O
3917,O
3917,O
3506,O
18,O
%,O
90,O
Nos,O
.,O
18,O
%,O
134,O
Nos,O
.,O
18,O
%,O
35,O
TIN,O
54,O
Nose,O
58,O
%,O
356,O
Nos,O
.,O
58,O
%,O
658,O
TIN,O
:,O
30,O
%,O
CGST,O
SGST,O
(,O
-)0.44,O
Less,O
:,O
Round,O
Off,O
SITE,O
NAME,O
:,O
RECEIVED,O
perenia,O
Poun,O
1219118,O
gw,O
Total,B-GT_AMTL
*,O
"62,312",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
0,O
.,O
E,O
Indian,O
Rupees,O
Sixty,O
Two,O
Thousand,O
Three,O
Hundred,O
Twelve,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3506,O
9,O
%,O
9,O
%,O
3917,O
9,O
%,O
9,O
%,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Nine,O
Thousand,O
Five,O
Hundred,O
Five,O
and,O
Twenty,O
Eight,O
paise,O
Only,O
ARA,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
c,O
No,O
.,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
LAuthorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
SHAME,O
Pune,O
