Text,Tag
TAX,O
INVOICE,O
(,O
k,O
),O
Dated,B-INV_DL
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/01883,I-INV_NO
Delivery,O
Note,O
SM/18,O
-,O
19/01883,O
Supplier,O
's,O
Ref,O
.,O
12-Jun-18,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Other,O
Reference(s,O
),O
SHAF,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
Siddharth,B-BUY_N
Value,I-BUY_N
Homes,I-BUY_N
LLP,I-BUY_N
Geetai,O
Floor,O
Paud,O
Road,O
Near,O
Reliance,O
Fresh,O
411038,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27ACZFS0314C124,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
12-Jun-18,O
Destination,O
Despatched,O
through,O
Terms,O
of,O
Delivery,O
PO=145.SAVVY,O
HOMES,O
MH12LT2082,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Rate,O
Quantity,O
per,O
Disc,O
.,O
%,O
SI,O
No,O
.,O
Amount,O
GST,O
Rate,O
1,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE110MMX10FT,O
SIS,O
3917,O
18,O
%,O
30,O
Nos,O
.,O
(,O
-)0.36,O
Less,O
:,O
Round,O
Off,O
home,O
SITE,O
NAME,O
:,O
RECEIVED,O
SIGN,O
:,O
DATE,O
:,O
Total,B-GT_AMTL
30,O
Nos,O
.,O
*,O
"21,006",B-GT_AMT
E.,O
&,O
O.E,O
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Twenty,O
One,O
Thousand,O
Six,O
Only,O
HSN,O
/,O
SAC,O
3917,O
Taxable,O
Value,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Three,O
Thousand,O
Two,O
Hundred,O
Four,O
and,O
Thirty,O
Six,O
paise,O
Only,O
TARA,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
