Text,Tag
TAX,O
INVOICE,O
Dated,B-INV_DL
16-Jun-18,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
REAL,I-BUY_N
VENTURES,I-BUY_N
LLP,I-BUY_N
Clo,I-BUY_N
Saarthi,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACMFS9508B1ZX,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/02019,I-INV_NO
Delivery,O
Note,O
SM/18,O
-,O
19/02019,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION753,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION753,O
Despatch,O
Document,O
No,O
.,O
Other,O
Reference(s,O
),O
Dated,O
15-Jun-18,O
Delivery,O
Note,O
Date,O
16-Jun-18,O
Destination,O
Despatched,O
through,O
Terms,O
of,O
Delivery,O
PO,O
NO:-282,O
ARRANGED,O
BY,O
SIDDHARTH,O
PROP,O
HSN,O
/,O
SAC,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
Quantity,O
Rate,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
1,O
AJAY,O
PVG,O
ELBOW,O
40MM,O
2,O
AJAY,O
PVC,O
ELBOW,O
50MM,O
3,O
AJAY,O
PVC,O
ENDCAP,O
40MM,O
AJAY,O
PVC,O
SHOE,O
40MM,O
5,O
PVC,O
FLUSH,O
TANK,O
(,O
WHITE,O
),O
3917,O
3917,O
3917,O
3917,O
3922,O
18,O
%,O
50,O
Nos,O
.,O
18,O
%,O
15,O
Nos,O
.,O
18,O
%,O
18,O
Nos,O
18,O
%,O
20,O
Nos,O
.,O
18,O
%,O
1,O
Nos,O
.,O
32,O
.,O
Nos,O
53,O
Nos,O
.,O
19,O
Nos,O
.,O
29,O
.,O
Nos,O
.,O
700,O
.,O
Nos,O
.,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
736,O
365.7,O
157.32,O
266.8,O
700,O
(,O
-)0.46,O
Less,O
:,O
Round,O
Off,O
SITE,O
NAME,O
:,O
Serenity,O
RECEIVED,O
SIGN,O
:,O
Crime,O
DATE:-2816118,O
P.O.:-,O
282,O
GRN,O
:,O
C.N.,O
:,O
104,O
Nos,O
.,O
*,O
"2,626",B-GT_AMT
E.,O
&,O
O.E,O
Total,B-GT_AMTL
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Two,O
Thousand,O
Six,O
Hundred,O
Twenty,O
Six,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
3917,O
3922,O
700,O
Total,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
137.32,O
9,O
%,O
63,O
200.32,O
State,O
Tax,O
Rate,O
Amount,O
9,O
%,O
137.32,O
9,O
%,O
63,O
200.32,O
Total,O
Tax,O
Amount,O
274.64,O
126,O
400.64,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Four,O
Hundred,O
and,O
Sixty,O
Four,O
paise,O
Only,O
ARK,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
Alc,O
No,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
LA,O
SHA,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
