Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Dated,B-INV_DL
01-Jan-18,B-INV_DT
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
06628/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
QUOTATION245,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE(Page,O
3,O
),O
Party,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
Gat,O
No,O
359,O
A,O
/,O
p,O
Jambhul,O
Near,O
Khane,O
Railway,O
Station,O
Sandeep-,O
9689908624-Manish-8378964020,O
Po,O
No-,O
SAA,O
/,O
JB/2017/11517,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
Person,O
:,O
Contact,O
:,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
8308824752,O
nilesh.mane@saarrthigroup.co.in,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
SI,O
No,O
.,O
GST,O
Rate,O
Less,O
:,O
Round,O
Off,O
(,O
-)0.10,O
Total,B-GT_AMTL
"3,73,938",B-GT_AMT
E,O
&,O
O.E,O
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Three,O
Lakh,O
Seventy,O
Three,O
Thousand,O
Nine,O
Hundred,O
Thirty,O
Eight,O
Only,O
HSN,O
/,O
SAC,O
3917,O
7317,O
39174000,O
Taxable,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
28,O
121.25,O
9,O
%,O
196.26,O
9,O
%,O
28,O
State,O
Tax,O
Rate,O
Amount,O
9,O
%,O
28,O
121.25,O
9,O
%,O
196.26,O
9,O
%,O
57,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Company,O
's,O
PAN,O
Indian,O
Rupees,O
Fifty,O
Seven,O
Thousand,O
Forty,O
One,O
and,O
Forty,O
Two,O
paise,O
Only,O
:,O
ADXPS3921J,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
for,O
SHAH,O
MARKETING,O
Declaration,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
Authorised,O
Signatory,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,
