Text,Tag
Dated,B-INV_DL
09-Mar-17,B-INV_DT
so,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
9517/16,B-INV_NO
-,I-INV_NO
17,I-INV_NO
Ref,O
.,O
No,O
.,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
409,O
Mangalwar,O
Peth,O
Llyods,O
Chambers,O
Shop,O
No,O
6Pune-11,O
20,O
-,O
E,O
-,O
Mail,O
:,O
sales.shahmarketing@gmail.com,O
TAX,O
INVOICE,O
Party,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
SKYBAY,O
SR,O
NO:60/1,O
MOUZE,O
MAHALUNGE,O
TAL,O
-,O
MULSI,O
DIST,O
-,O
PUNE.PO,O
NO:10826.(8308846229-ANIL,O
),O
Delivery,O
Note,O
9517,O
dt,O
.,O
09-Mar-17,O
(,O
13,O
),O
Despatch,O
Document,O
No,O
.,O
VAT%,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
SI,O
Description,O
of,O
Goods,O
No,O
.,O
1,O
RCC,O
PIPE,O
FOR,O
SEPTIC,O
48,O
"""",O
X,O
2.5,O
MTR,O
SHM,O
ADV,O
MAHALUNGE,O
6,O
1,O
Nos,O
.,O
Nos,O
.,O
930,O
OUTPUT,O
VAT,O
6,O
%,O
OUTPUT,O
VAT-13.50,O
%,O
Round,O
Off,O
6,O
%,O
13.5,O
%,O
SITE,O
NAME,O
:,O
Skyboy,O
gh,O
RECEIVED,O
SIGN,O
:,O
Prime,O
DATE:-,O
1014117,O
P.O.,O
C.N.,O
Total,B-GT_AMTL
1,O
Nos,O
.,O
"16,430",B-INV_DT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.E,O
Indian,O
Rupees,O
Sixteen,O
Thousand,O
Four,O
Hundred,O
Thirty,O
Only,O
VAT,O
Amount,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Nine,O
Hundred,O
Thirty,O
Only,O
(,O
930,O
),O
VAT,O
%,O
Assessable,O
Value,O
VAT,O
Amount,O
6,O
930,O
Total,O
930,O
Company,O
's,O
VAT,O
TIN,O
:,O
27110029618V,O
w.e.f,O
.,O
1,O
-,O
4,O
-,O
2006,O
Company,O
's,O
LBT,O
No,O
.,O
:,O
PMC,O
-,O
LBT-076,O
-,O
24351,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
CST,O
No,O
.,O
:,O
27110029618C,O
w.e.f,O
.,O
1,O
-,O
4,O
-,O
2006,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Buyer,O
's,O
VAT,O
TIN,O
:,O
27950684779V,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
Buyer,O
's,O
CST,O
No,O
.,O
:,O
27950684779C,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Declaration,O
for,O
SHAH,O
MARKETING,O
(,O
MANGALWAR,O
PETH,O
),O
i,O
/,O
we,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
Registration,O
Certificate,O
under,O
the,O
Maharashtra,O
Value,O
Added,O
Tax,O
Act,O
2005,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
tax,O
invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transaction,O
of,O
sale,O
covered,O
by,O
this,O
tax,O
invoice,O
has,O
been,O
effected,O
by,O
me,O
/,O
us,O
and,O
it,O
shall,O
be,O
accounted,O
for,O
in,O
the,O
turnover,O
of,O
sales,O
which,O
filling,O
of,O
return,O
and,O
the,O
due,O
tax,O
if,O
any,O
payable,O
on,O
the,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
Authorised,O
Signatory,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
SHAH,O
ING,O
