Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Dated,B-INV_DL
01-Jan-18,B-INV_DT
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
06628/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
QUOTATION245,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE(Page,O
2,O
),O
Party,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
Gat,O
No,O
359,O
A,O
/,O
p,O
Jambhul,O
Near,O
Khane,O
Railway,O
Station,O
Sandeep-,O
9689908624-Manish-8378964020,O
Po,O
No-,O
SAA,O
/,O
JB/2017/11517,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
Person,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
Contact,O
:,O
8308824752,O
E,O
-,O
Mail,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
SI,O
No,O
.,O
GST,O
Rate,O
3917,O
3917,O
3917,O
3917,O
3917,O
18,O
%,O
196,O
Nos,O
.,O
18,O
%,O
98,O
Nos,O
.,O
18,O
%,O
392,O
Nos,O
.,O
18,O
%,O
49,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
196,O
Nos,O
.,O
132,O
Nos,O
.,O
25,O
Nos,O
.,O
39,O
Nos,O
.,O
39.5,O
Nos,O
.,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
879.06,O
181.7,O
3917,O
18,O
%,O
196,O
Nos,O
.,O
29.9,O
Nos,O
.,O
54,O
%,O
3917,O
18,O
%,O
10,O
Nos,O
.,O
58.4,O
Nos,O
.,O
54,O
%,O
268.64,O
24,O
AJAY,O
PVC,O
PIPE,O
40MMX10FT,O
25,O
AJAY,O
PVC,O
SHOE,O
45DEG,O
110MM,O
26,O
AJAY,O
PVC,O
SHOE,O
40MM,O
27,O
Ajay,O
Pvc,O
Shoe,O
50,O
mm,O
28,O
UPVC,O
SOCKET,O
1,O
01-Feb,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
29,O
UPVC,O
SOCKET,O
1,O
01-Apr,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
30,O
Upvc,O
Elbow,O
1,O
01-Feb,O
"""",O
90,O
Deg,O
Sch,O
-80,O
(,O
Ajay,O
),O
31,O
UPVC,O
Elbow,O
1,O
01-Apr,O
"""",O
90,O
Deg,O
Sch,O
-80,O
(,O
Ajay,O
),O
32,O
UPVC,O
END,O
CAP,O
1,O
01-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
33,O
UPVC,O
M.T.A.,O
BRASS,O
1,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
34,O
UPVC,O
-,O
SCH80,O
-,O
PIPE,O
-,O
1,O
"1/2""X",O
3Mtr,O
(,O
AJAY,O
),O
35,O
Upvc,O
-,O
Sch80,O
Pipe,O
-,O
1,O
"1/4""X",O
3mtr(Ajay,O
),O
3917,O
18,O
%,O
Nos,O
.,O
44.1,O
Nos,O
.,O
54,O
%,O
3917,O
18,O
%,O
98,O
Nos,O
.,O
21,O
Nos,O
.,O
54,O
%,O
946.68,O
3917,O
3917,O
18,O
%,O
10,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
466.6,O
Nos,O
.,O
682.8,O
Nos,O
.,O
54,O
%,O
54,O
%,O
3917,O
18,O
%,O
79,O
Nos,O
.,O
579,O
Nos,O
.,O
54,O
%,O
CGST,O
continued,O
...,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
