Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Dated,B-INV_DL
02-Nov-17,B-INV_DT
voice,B-INV_L
No,I-INV_L
.,I-INV_L
05041/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
#NAME?,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE,O
+,O
P.O.NO,O
-,O
11437,O
Party,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
SITE-,O
"""",O
SKY,O
BAY,O
"""",O
Sr,O
No,O
60/1,O
Mouze,O
Mhalunge,O
Tal,O
-,O
Mulshi,O
Dist,O
-,O
Pune,O
8308846229/9689921859,O
PO,O
No-11355,O
#NAME?,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
ck,O
),O
Place,O
of,O
Supply,O
:,O
Maharashtra,O
Contact,O
Person,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
Contact,O
:,O
8308824752,O
E,O
-,O
Mail,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
05041/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
02-Nov-17,O
Through,O
:,O
IMT,O
909,O
TO,O
MHALUNGE,O
31,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
70,O
.,O
Rate,O
1,O
CPVC,O
SOCKET,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
56,O
Nos,O
.,O
10.9,O
Nos,O
.,O
54,O
%,O
280.78,O
2,O
CPVC,O
SDR-11,O
PIPE,O
"1/2""X3MTR",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
256,O
Nos,O
.,O
237.7,O
Nos,O
.,O
54,O
%,O
3,O
CPVC,O
F.T.A,O
BRASS,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
24,O
Nos,O
.,O
119,O
Nos,O
.,O
54,O
%,O
4,O
CPVC,O
TEE,O
BRASS,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
32,O
Nos,O
.,O
74.3,O
Nos,O
.,O
54,O
%,O
5,O
CPVC,O
ELBOW,O
1,O
"""",O
90DEG,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
16,O
Nos,O
.,O
32.5,O
Nos,O
.,O
54,O
%,O
239.2,O
6,O
CPVC,O
END,O
CAP,O
1,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
8,O
Nos,O
.,O
18.4,O
|,O
Nos,O
.,O
54,O
%,O
67.71,O
7,O
CPVC,O
BUSHING,O
"1""X",O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
16,O
Nos,O
.,O
23.1,O
Nos,O
.,O
54,O
%,O
170.02,O
8,O
CPVC,O
R.,O
TEE,O
"1""X1/2",O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
8,O
Nos,O
.,O
66.8,O
Nos,O
.,O
54,O
%,O
245.82,O
9,O
CPVC,O
SDR-11,O
PIPE,O
"1""X3MTR",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
8,O
s.,O
528.6,O
Nos,O
.,O
54,O
%,O
10,O
CPVC,O
TEE,O
1,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
8,O
Nos,O
.,O
40.6,O
Nos,O
.,O
54,O
%,O
149.41,O
11,O
UPVC,O
END,O
CAP,O
1,O
01-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
56,O
Nos,O
.,O
23.3,O
Nos,O
.,O
54,O
%,O
600.21,O
12,O
UPVC,O
TEE,O
1,O
01-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
8,O
Nos,O
.,O
62.5,O
Nos,O
.,O
54,O
%,O
230,O
13,O
CPVC,O
F.T.A,O
BRASS,O
"3/4""X",O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
18,O
Nos,O
.,O
83.1,O
Nos,O
.,O
54,O
%,O
688.07,O
14,O
CPVC,O
M.T.A,O
BRASS,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
48,O
Nos,O
.,O
161.8,O
Nos,O
.,O
54,O
%,O
3917,O
15,O
Cpvc,O
Tee,O
Brass,O
"3/4""x",O
01-Feb,O
"""",O
(,O
Ajay,O
),O
18,O
%,O
24,O
Nos,O
.,O
73.52,O
Nos,O
.,O
54,O
%,O
/,O
811.66,O
16,O
CPVC,O
ELBOW,O
1,O
01-Apr,O
"""",O
90DEG,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
12,O
Nos,O
.,O
71.1,O
Nos,O
.,O
54,O
%,O
392.47,O
17,O
CPVC,O
END,O
CAP,O
1,O
01-Apr,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
6,O
Nos,O
.,O
39,O
Nos,O
.,O
54,O
%,O
107.64,O
18,O
CPVC,O
SDR-11,O
PIPE,O
"3/4""X3MTR",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
192,O
Nos,O
.,O
321.6,O
.,O
Nos,O
.,O
54,O
%,O
19,O
Cpvc,O
Sdr-11,O
Pipe,O
1,O
"1/4""X3mtr",O
(,O
Ajay,O
),O
3917,O
18,O
%,O
6,O
Nos,O
.,O
O,O
832.2,O
Nos,O
.,O
54,O
%,O
20,O
CPVC,O
ELBOW,O
03-Apr,O
"""",O
90DEG,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
588,O
Nos,O
.,O
16.2,O
Nos,O
.,O
54,O
%,O
21,O
CPVC,O
TEE,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
192,O
Nos,O
.,O
25.9,O
Nos,O
.,O
54,O
%,O
22,O
CPVC,O
R.,O
TEE,O
1,O
"1/4""X",O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
6,O
Nos,O
.,O
120,O
.,O
Nos,O
.,O
54,O
%,O
331.2,O
23,O
CPVC,O
SOCKET,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
42,O
Nos,O
.,O
12.9,O
Nos,O
.,O
54,O
%,O
249.23,O
24,O
CPVC,O
TEE,O
1,O
01-Apr,O
"""",O
(,O
AJAY,O
),O
3917,O
18,O
%,O
6,O
NOS,O
:,O
91.7,O
Nos,O
.,O
54,O
%,O
253.09,O
25,O
SUPERGRIP,O
RUBER,O
LUBRICANT,O
