Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
08467/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
.,O
Ref,O
.,O
No,O
.,O
Dated,B-INV_DL
08-Mar-18,B-INV_DT
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE,O
(,O
k,O
),O
Party,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
601,O
&,O
602,O
A,O
WING,O
MCCIA,O
Trade,O
Tower,O
ICC,O
Complex,O
S.B.,O
Road,O
Pune-411016,O
Mr.,O
Thube-08308824752,O
20,O
-,O
25433363,O
/,O
25433342,O
/,O
25435243,O
/,O
25433361,O
PO,O
NO-11698,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
Person,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
Contact,O
:,O
8308824752,O
E,O
-,O
Mail,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
08467/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
08-Mar-18,O
Through,O
:,O
DEL,O
ARRANGE,O
BY,O
SIDDHARTH,O
PROP,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
per,O
No,O
.,O
Rate,O
1,O
UPVC,O
ELBOW,O
2,O
"""",O
90,O
DEG,O
SCH-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
10,O
Nos,O
.,O
98.9,O
Nos,O
.,O
2,O
UPVC,O
SOCKET,O
2,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
10,O
Nos,O
.,O
59.6,O
Nos,O
.,O
sc,O
.,O
Amount,O
54,O
%,O
54,O
%,O
454.94,O
274.16,O
729.1,O
CGST,O
SGST,O
65.61,O
794.71,O
65.61,O
860.32,O
(,O
-)0.32,O
Less,O
:,O
Rounded,O
Off,O
RECEIVED,O
SIGN,O
:,O
SITE,O
NAME,O
:,O
Bremeo,O
Skybaby,O
DATE,O
:,O
1913/2018,O
P.O.,O
:,O
11698,O
Total,B-GT_AMTL
20,O
Nos,O
.,O
860,B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.E,O
Indian,O
Rupees,O
Eight,O
Hundred,O
Sixty,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3917,O
729.1,O
9,O
%,O
65.61,O
9,O
%,O
65.61,O
131.22,O
Total,O
729.1,O
65.61,O
65.61,O
131.22,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
One,O
Hundred,O
Thirty,O
One,O
and,O
Twenty,O
Two,O
paise,O
Only,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
AC,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
Declaration,O
for,O
SHAH,O
MARKETING,O
I/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
Kruny,O
SHAH,O
ETING,O
