Text,Tag
GST,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
ck,O
),O
Dated,B-INV_DL
M,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/19,B-INV_NO
-,I-INV_NO
20/008961,I-INV_NO
Delivery,O
Note,O
05-Mar-20,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
1,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
REALTY,I-BUY_N
&,I-BUY_N
INFRA,I-BUY_N
LLP,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR.PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27ACMFS8187L1Z3,B-BUY_G
State,O
Name,O
Maharashtra,O
Code,O
:,O
27,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION4298,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION4298,O
Despatch,O
Document,O
No,O
.,O
Dated,O
05-Mar-20,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
BANK,O
OF,O
BARODA,O
PO-503,O
DELIVERY,O
TAKEN,O
BY,O
SACHIN,O
SHINDE,O
Contact,O
person,O
Contact,O
:,O
VIJAY,O
THUBE,O
8308824752,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
SI,O
No,O
.,O
Amount,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
1,O
3506,O
18,O
%,O
20,O
Nos,O
.,O
400,O
Nos,O
.,O
25,O
%,O
HP,O
917,O
UPVC,O
INDUSTRIAL,O
SOLVENT,O
CEMENT,O
473,O
ML,O
CGST,O
540,O
540,O
SGST,O
Round,O
Off,O
SITE,O
NAME,O
S,O
Tower,O
RECEIVED,O
SIGN,O
:,O
DATE,O
:,O
1313120,O
GRN,O
218901,O
C.N.,O
gan,O
min,O
P.O.:-,O
502,O
.,O
Total,B-GT_AMTL
20,O
Nos,O
.,O
*,O
"7,080",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Seven,O
Thousand,O
Eighty,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
540,O
540,O
State,O
Tax,O
Rate,O
Amount,O
9,O
%,O
540,O
540,O
3506,O
Total,O
Tax,O
Amount,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
One,O
Thousand,O
Eighty,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
c,O
No,O
.,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
(,O
MANGALWAR,O
PETH,O
),O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
AMA,O
AWAR,O
Acne,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
