Text,Tag
360,O
TAX,O
INVOICE,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
Book,O
No,O
.,O
Dated,B-INV_DL
Shan,O
10.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
SM/18,B-INV_NO
-,I-INV_NO
19/06619,I-INV_NO
11-Dec-18,B-INV_DT
409,O
Mangalwar,O
Peth,O
Pune,O
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
QUOTATION2408,O
Buyer,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
FRESH,O
PUNE,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
Despatched,O
through,O
Destination,O
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Terms,O
of,O
Delivery,O
MULTIPURPOSE,O
HALL,O
MHALUNGE,O
BEHIND,O
MERCEDEZ,O
BENZ,O
SHOWROOM,O
Contact,O
person,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
Po,O
No:-12513,O
Contact,O
:,O
8308824752,O
9552541121,O
E,O
-,O
iviail,O
:,O
nilesh.mane@saarrthigroup.co.in,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
No,O
.,O
Rate,O
1,O
G.I.,O
U.Bolt,O
with,O
Nut,O
&,O
Washer,O
6,O
"""",O
(,O
May-16,O
),O
7318,O
18,O
%,O
20,O
Nos,O
.,O
18,O
Nos,O
2,O
.,O
AJAY,O
PVC,O
PIPE,O
BOIVIM,O
TOFT,O
S,O
/,O
S,O
18,O
%,O
25,O
NOS,O
.,O
2.002.00,O
Nos,O
54,O
76,O
3,O
AJAY,O
PVC,O
SHOE,O
45DEG,O
160MAVI,O
3917,O
18,O
%,O
5,O
Nos,O
.,O
366,O
Nos,O
54,O
%,O
841.8,O
4,O
AJAY,O
PVC,O
COUPLER,O
160MM,O
3917,O
18,O
%,O
5,O
Nos,O
.,O
307,O
Nos,O
.,O
54,O
%,O
706.1,O
5,O
SUPERGRIP,O
PVC,O
500,O
ML,O
TIN,O
3506,O
18,O
%,O
4,O
TIN,O
135,O
TIN,O
540,O
0.32,O
SGST,O
Round,O
Of,O
SITE,O
NAME,O
:,O
M.,O
Hall,O
RECEIVED,O
SIGN,O
:,O
DATE,O
:,O
28112118,O
houn,O
brun,O
P.O.,O
:,O
12513,O
|,O
Transport,O
Total,B-GT_AMTL
*,O
"31,000",B-GT_AMT
E&O.E,O
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Thirty,O
One,O
Thousand,O
Oily,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
7318,O
3917,O
3506,O
Central,O
Tax,O
Rate,O
Amount,O
33,O
42,O
9,O
%,O
State,O
Tax,O
Rate,O
Amount,O
9,O
%,O
33.42,O
9,O
%,O
9,O
%,O
50.13,O
Tota,O
:,O
Tax,O
Amount,O
66.84,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Four,O
Thousand,O
Seven,O
fiundred,O
Twenty,O
Eight,O
and,O
Seventy,O
Eight,O
paise,O
Oniy,O
Company,O
's,O
Batik,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921,O
j,O
Bank,O
Name,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
IMWe,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effecied,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
TING,O
This,O
is,O
a,O
Computer,O
Generated,O
invoice,O
Fune,O
