Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
06650/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
QUOTATION278,O
Dated,B-INV_DL
02-Jan-18,B-INV_DT
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE,O
ck,O
),O
Party,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
601,O
&,O
602,O
A,O
WING,O
MCCIA,O
Trade,O
Tower,O
ICC,O
Complex,O
S.B.,O
Road,O
Pune-411016,O
Mr.,O
Thube-08308824752,O
20,O
-,O
25433363,O
/,O
25433342,O
/,O
25435243/25433361,O
PO,O
No,O
.,O
:,O
SAA,O
/,O
JB/2018/11536,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
Person,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
Contact,O
:,O
8308824752,O
E,O
-,O
Mail,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Order,O
No,O
.,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
QUOTATION278,O
QUOTATION279,O
06650/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
02-Jan-18,O
02-Jan-18,O
02-Jan-18,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
No,O
.,O
Rate,O
1,O
G.I.,O
(,O
ISI,O
),O
DOUBLE,O
NIPPLE,O
1,O
01-Apr,O
"""",O
7307,O
18,O
%,O
2,O
Nos,O
.,O
111.35,O
Nos,O
.,O
50,O
%,O
111.35,O
2,O
G.I.,O
TANK,O
NIPPLE,O
1,O
01-Feb,O
"""",O
7307,O
18,O
%,O
1,O
Nos,O
.,O
56,O
Nos,O
.,O
56,O
3,O
UPVC,O
SOCKET,O
1,O
01-Apr,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
25,O
Nos,O
.,O
29.9,O
Nos,O
.,O
343.85,O
4,O
UPVC,O
SOCKET,O
1,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
15,O
Nos,O
.,O
18.80-,O
Nos,O
.,O
54,O
of,O
129.72,O
5,O
G.I.,O
TANK,O
NIPPLE,O
1,O
01-Apr,O
"""",O
7307,O
18,O
%,O
1,O
Nos,O
.,O
45,O
Nos,O
.,O
45,O
6,O
UPVC,O
NON,O
NSF,O
BALVALVE,O
11-Apr,O
"""",O
(,O
AJAY,O
),O
8481,O
18,O
%,O
3,O
Nos,O
.,O
308.2,O
.,O
Nos,O
.,O
54,O
%,O
425.32,O
7,O
UPVC,O
NON,O
NSF,O
BALVALVE,O
1,O
"""",O
(,O
AJAY,O
),O
8481,O
18,O
%,O
4,O
Nos,O
.,O
237,O
Nos,O
.,O
54,O
%,O
436.08,O
8,O
Upvc,O
Elbow,O
1,O
"""",O
90deg,O
Sch-80,O
(,O
Ajay,O
),O
3917,O
18,O
%,O
20,O
Nos,O
.,O
28.7,O
Nos,O
.,O
54,O
%,O
264.04,O
9,O
UPVC,O
Elbow,O
1,O
01-Apr,O
"""",O
90Deg,O
Sch-80,O
(,O
Ajay,O
),O
3917,O
18,O
%,O
25,O
Nos,O
.,O
44.1,O
.,O
Nos,O
.,O
54,O
%,O
507.15,O
10,O
UPVC,O
TEE,O
1,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
6,O
Nos,O
.,O
38.7,O
Nos,O
.,O
54,O
%,O
106.81,O
11,O
UPVC,O
TEE,O
1,O
01-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
6,O
Nos,O
.,O
56.4,O
Nos,O
.,O
54,O
%,O
155.66,O
12,O
Upvc,O
F.T.A,O
Brass,O
1,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
.,O
3917,O
18,O
%,O
2,O
Nos,O
.,O
166.5,O
Nos,O
.,O
54,O
%,O
153.18,O
13,O
UPVC,O
M.T.A,O
BRASS,O
1,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
3,O
Nos,O
.,O
220.2,O
Nos,O
.,O
54,O
%,O
303.88,O
14,O
Upvc,O
Sch-80,O
Pipe,O
"1""x",O
3mtr,O
(,O
Ajay,O
),O
3917,O
18,O
%,O
20,O
Nos,O
.,O
409.2,O
Nos,O
.,O
54,O
%,O
15,O
Upvc,O
-,O
Sch80,O
Pipe,O
-,O
1,O
"1/4""X",O
3mtr(Ajay,O
),O
3917,O
18,O
%,O
30,O
Nos,O
.,O
579,O
.,O
Nos,O
.,O
54,O
%,O
16,O
UPVC,O
CLIP,O
1,O
"""",O
METAL,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
30,O
Nos,O
.,O
10.10-Nos,O
.,O
54,O
%,O
139.38,O
17,O
UPVC,O
CLIP,O
1,O
01-Apr,O
"""",O
METAL,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
30,O
Nos,O
.,O
12.6,O
Nos,O
.,O
54,O
%,O
173.88,O
18,O
Upvc,O
Bushing,O
1,O
"1/4""x",O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
18,O
%,O
6,O
Nos,O
.,O
23.8,O
Nos,O
.,O
54,O
%,O
65.69,O
19,O
UPVC,O
UNION,O
1,O
01-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
18,O
%,O
2,O
Nos,O
.,O
93.90-,O
Nos,O
.,O
54,O
86.39,O
20,O
Sintex,O
Water,O
Tank,O
1000,O
Ltr,O
39251000,O
18,O
%,O
1,O
Nos,O
.,O
Nos,O
.,O
54,O
%,O
T,O
ITTO,O
Gst,O
Transport,O
f,O
SGST,O
800,O
CGST,O
SITE,O
NAME,O
:,O
Swadesh,O
RECEIVED,O
SIGN,O
:,O
mome,O
DATE,O
:,O
1611118,O
Mime,O
(,O
SHAH,O
continued,O
..,O
TING,O
P.O.:-,O
11586,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
