Text,Tag
(,O
1,O
),O
498,O
TAX,O
INVOICE,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
SM/18,B-INV_NO
-,I-INV_NO
19/03275,I-INV_NO
2.7103E+11,O
03-Aug-18,B-INV_DT
409,O
Mangalwar,O
Peth,O
Pune,O
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
SM/18,O
-,O
19/03275,O
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
QUOTATION1062,O
PO=12091,O
.,O
Buyer,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
QUOTATION1062,O
16-Jul-18,O
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
FRESH,O
PUNE,O
.,O
03-Aug-18,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
Despatched,O
through,O
Destination,O
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Terms,O
of,O
Delivery,O
SKYBAY,O
SR,O
MAHALUNGE,O
TAL,O
-,O
MULSHI,O
SAMEER,O
:,O
8308846229,O
.,O
ANIL:9689921859,O
.,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
No,O
.,O
Rate,O
1,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE110MMX10FT,O
SIS,O
3917,O
18,O
%,O
500,O
Nos,O
.,O
1,O
Nos,O
.,O
54,O
4,O
2,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
110MMX3FT,O
D,O
/,O
S,O
3917,O
18,O
%,O
20,O
Nos,O
.,O
54,O
%,O
3,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
110MMX2FT,O
DIS,O
3917,O
18,O
%,O
120,O
Nos,O
.,O
329,O
Nos,O
.,O
54,O
%,O
4,O
AJAY,O
PVC,O
PLUG,O
BEND,O
110MM,O
3917,O
18,O
%,O
150,O
Nos,O
.,O
206,O
Nos,O
.,O
54,O
%,O
5,O
AJAY,O
PVC,O
PLAIN,O
S,O
/,O
Y,O
110MM,O
3917,O
18,O
%,O
220,O
Nos,O
.,O
274,O
Nos,O
.,O
54,O
%,O
6,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX3FT,O
DIS,O
3917,O
18,O
%,O
120,O
Nos,O
.,O
342,O
Nos,O
.,O
54,O
%,O
7,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX2FT,O
DIS,O
3917,O
18,O
%,O
155,O
Nos,O
.,O
232,O
Nos,O
.,O
8,O
AJAY,O
PVC,O
PLUG,O
BEND,O
75MM,O
3917,O
18,O
%,O
620,O
Nos,O
.,O
142,O
Nos,O
.,O
54,O
%,O
9,O
AJAY,O
PVC,O
PLAIN,O
S,O
/,O
Y,O
75MM,O
3917,O
18,O
%,O
40,O
Nos,O
.,O
154,O
Nos,O
.,O
54,O
%,O
10,O
AJAY,O
PVC,O
SHOE,O
45DEG,O
75MM,O
3917,O
18,O
%,O
580,O
Nos,O
.,O
6,O
96,O
Nos,O
.,O
54,O
%,O
11,O
AJAY,O
PVC,O
PIPE,O
50MMX10FT,O
3917,O
18,O
%,O
370,O
Nos,O
.,O
356,O
Nos,O
.,O
54,O
%,O
12,O
AJAY,O
PVC,O
ELBOW,O
50MM,O
3917,O
1.8,O
%,O
500,O
Nos,O
.,O
54,O
Nos,O
.,O
54,O
%,O
13,O
AJAY,O
PVC,O
TEE,O
50MM,O
3917,O
18,O
%,O
240,O
Nos,O
.,O
61,O
Nos,O
.,O
14,O
AJAY,O
PVC,O
PLAIN,O
D,O
/,O
Y,O
110MM,O
3917,O
18,O
%,O
10,O
Nos,O
.,O
389,O
Nos,O
.,O
54,O
%,O
15,O
AJAY,O
PVC,O
PLUG,O
TEE,O
75MM,O
3917,O
78,O
%,O
40,O
Nos,O
.,O
143,O
Nos,O
.,O
54,O
%,O
SITE,O
NAME,O
:,O
SGST,O
RECEIVED,O
SIGN,O
:,O
Less,O
Round,O
Off,O
(,O
-)0.22,O
54,O
4,O
54,O
%,O
54,O
%,O
Skybay,O
ano,O
Total,B-GT_AMTL
Nos,O
.,O
"6,48,065",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.,O
E,O
Indian,O
Rupees,O
Six,O
Lakh,O
Forty,O
Eight,O
Thousand,O
Sixty,O
Five,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3917,O
9,O
%,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Ninety,O
