Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Dated,B-INV_DL
04-Nov-17,B-INV_DT
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
05122/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE,O
Party,O
:,O
SIDDHARTH,B-BUY_N
VALUE,I-BUY_N
HOMES,I-BUY_N
LLP,I-BUY_N
SAWY,O
HOMES,O
SR,O
TO,O
ORRITEL,O
HOTEL,O
NEAR,O
VITTHAL,O
MANDIR,O
HINJEWADI,O
PH-1,O
PO,O
NO,O
:,O
59.(9689908626,O
),O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACZFS03140124,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
Person,O
:,O
NILESH,O
MANE,O
Contact,O
:,O
7350000353,O
ck,O
),O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
05122/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
04-Nov-17,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
SI,O
No,O
.,O
1,O
GST,O
Rate,O
68101190,O
18,O
%,O
29,O
Nos,O
.,O
410,O
Nos,O
.,O
RCC,O
(,O
SPG,O
),O
PIPE,O
8,O
"""",O
X,O
2,O
MTR,O
SCH,O
CHD,O
HINJEWADI,O
PH-1,O
SGST,O
CGST,O
Round,O
Off,O
(,O
-)0.20,O
Less,O
:,O
SITE,O
NAME,O
:,O
RECEIVED,O
SIGN,O
:,O
Chume,O
DATE:-,O
21-11-2017,O
Savuy,O
Homes,O
Total,B-GT_AMTL
29,O
Nos,O
.,O
*,O
"14,030",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.,O
E,O
Indian,O
Rupees,O
Fourteen,O
Thousand,O
Thirty,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
68101190,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Two,O
Thousand,O
One,O
Hundred,O
Forty,O
and,O
Twenty,O
paise,O
Only,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
Declaration,O
for,O
SHAH,O
MARKETING,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
SHAH,O
TIN,O
