Text,Tag
TAX,O
INVOICE,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
REAL,I-BUY_N
VENTURES,I-BUY_N
LLP,I-BUY_N
Clo,I-BUY_N
Saarthi,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACMFS9508B1ZX,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
SM/18,B-INV_NO
-,I-INV_NO
19/04000,I-INV_NO
2.61038E+11,O
01-Sep-18,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SM/18,O
-,O
19/04000,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION1553,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
QUOTATION1553,O
01-Sep-18,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
MH-12,O
KP,O
7430,O
01-Sep-18,O
Despatched,O
through,O
Destination,O
TUSHAR,O
Terms,O
of,O
Delivery,O
NAVNAMRATA,O
SR,O
NO:119/2,O
+,O
SOC,O
PAUD,O
ROAD,O
KOTHRUD,O
PO=347,O
.,O
(,O
8308812019/7745895778,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
NILASH,O
MANE,O
:,O
20,O
-,O
25633361/32/25635253,O
.,O
:,O
nilesh.mane@saarthigroup.co.in,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
18,O
%,O
640,O
Nos,O
.,O
18,O
%,O
440,O
Nos,O
.,O
18,O
%,O
780,O
Nos,O
.,O
18,O
%,O
170,O
Nos,O
.,O
18,O
%,O
120,O
Nos,O
.,O
18,O
%,O
360,O
Nos,O
.,O
18,O
%,O
120,O
Nos,O
.,O
18,O
%,O
359,O
Nos,O
.,O
%,O
12,O
3917,O
3917,O
3917,O
3917,O
3917,O
3917,O
3917,O
3917,O
3506,O
7317,O
3919,O
3917,O
3917,O
3917,O
3917,O
?,O
CPVC,O
ELBOW,O
BRASS,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
2,O
CPVC,O
M.T.A,O
BRASS,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
3,O
CPVC,O
ELBOW,O
01-Feb,O
"""",O
90DEG,O
(,O
AJAY,O
),O
4,O
CPVC,O
END,O
CAP,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
5,O
CPVC,O
STEP,O
OVER,O
BEND,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
6,O
CPVC,O
TEE,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
7,O
CPVC,O
SOCKET,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
8,O
CPVC,O
SDR-11,O
PIPE,O
"1/2""X3MTR",O
(,O
AJAY,O
),O
9,O
CPVC,O
FUSION,O
COMPOUND,O
236,O
ML,O
(,O
Ajay,O
),O
10,O
G.I.,O
KHILA,O
2,O
"""",O
11,O
TAPLONE,O
TAPE,O
12,O
AJAY,O
PVC,O
ENDCAP,O
50MM,O
13,O
AJAY,O
PVC,O
MULTI,O
FLOOR,O
TRAP,O
110MM,O
14,O
AJAY,O
PVC,O
NANHNI,O
TRAP,O
WIO,O
JALI,O
110MM,O
15,O
AJAY,O
PVC,O
PLAIN,O
TEE,O
75MM,O
SF,O
16,O
SUPERGRIP,O
PVC,O
1,O
LTR,O
TIN,O
17,O
AJAY,O
PVC,O
SHOE,O
45DEG,O
110MM,O
SE,O
18,O
AJAY,O
PVC,O
PLAIN,O
BEND,O
110MM,O
SE,O
19,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX10,O
D,O
/,O
S,O
SF,O
20,O
AJAY,O
PVC,O
ELBOW,O
50MM,O
21,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE110MMX10FT,O
S,O
/,O
S,O
SF,O
22,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX10FT,O
SIS,O
SF,O
23,O
AJAY,O
PVC,O
TEE,O
50MM,O
66.9,O
Nos,O
.,O
134.1,O
Nos,O
.,O
15.1,O
Nos,O
.,O
9.2,O
Nos,O
.,O
57.4,O
Nos,O
.,O
19.7,O
Nos,O
.,O
11.3,O
Nos,O
.,O
215.1,O
Nos,O
.,O
356,O
TIN,O
180,O
Box,O
13,O
Nos,O
21,O
Nos,O
.,O
218,O
Nos,O
.,O
134,O
Nos,O
.,O
131,O
Nos,O
.,O
58,O
%,O
58,O
%,O
58,O
%,O
58,O
%,O
58,O
%,O
58,O
%,O
58,O
%,O
58,O
%,O
30,O
%,O
18,O
%,O
76,O
TIN,O
18,O
%,O
16,O
Box,O
18,O
%,O
200,O
Nos,O
.,O
18,O
%,O
90,O
Nos,O
.,O
18,O
%,O
120,O
Nos,O
.,O
