Text,Tag
GST,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
M,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/19,B-INV_NO
-,I-INV_NO
20/004546,I-INV_NO
Delivery,O
Note,O
Dated,B-INV_DL
04-Oct-19,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
KASHI,O
KAPADI,O
PURAM,O
NEAR,O
EKLAVAYA,O
COLLEGE,O
KOTHRUD,O
(,O
ABHISHEK-7774076332,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
60,O
1,O
UPVC,O
SCH-40,O
FIPE,O
"314""X3NT",O
(,O
AJAY,O
),O
3917,O
2,O
UPVC,O
SCH-40,O
PIPE,O
"1""X3MTR",O
(,O
AJAY,O
),O
3917,O
3,O
Upvc,O
Sch-40,O
Pipe,O
1,O
"1/4""X3mtr",O
(,O
Ajay,O
),O
3917,O
4,O
UPVC,O
SCH-80,O
ELBOW,O
1,O
01-Apr,O
"""",O
(,O
PRINCE)-IM100825,O
3917,O
5,O
UPVC,O
SOCKET,O
2,O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
6,O
Upvc,O
Tee,O
-,O
2,O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
7,O
Upvc,O
R.Tee,O
2,O
"1/2""x",O
1,O
01-Apr,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
8,O
UPVC,O
TESTED,O
NON,O
NSF,O
BALL,O
VALVE,O
1,O
-,O
01-Apr,O
"""",O
3917,O
9,O
Gi,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washer,O
2,O
01-Feb,O
"""",O
(,O
May-16,O
),O
7318,O
10,O
UPVC,O
END,O
CAP,O
2,O
01-Feb,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
3917,O
11,O
E,O
-,O
Z,O
WELD,O
UPVC,O
SOLVENT,O
CEMENT,O
946ML,O
3506,O
TIN,O
(,O
USA,O
),O
13,O
%,O
10,O
Nos,O
.,O
18,O
%,O
15,O
Nos,O
.,O
18,O
%,O
40,O
Nos,O
18,O
%,O
60,O
Nos,O
.,O
18,O
%,O
54,O
Nos,O
18,O
%,O
15,O
Nos,O
18,O
%,O
20,O
Nos,O
18,O
%,O
20,O
Nos,O
18,O
%,O
100,O
Nos,O
18,O
%,O
5,O
Nos,O
18,O
%,O
5,O
Nos,O
264,O
NOS,O
384.9,O
Nos,O
60,O
%,O
542.4,O
Nos,O
60,O
%,O
53.3,O
Nos,O
.,O
60,O
%,O
152.6,O
Nos,O
.,O
60,O
%,O
319.1,O
Nos,O
60,O
%,O
409.2,O
Nos,O
60,O
%,O
256,O
Nosa,O
60,O
%,O
