Text,Tag
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Dated,B-INV_DL
22-Nov-17,B-INV_DT
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
05568/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE,O
Party,O
:,O
Siddharth,B-BUY_N
Value,I-BUY_N
Homes,I-BUY_N
LLP,I-BUY_N
S,O
No,O
272/273,O
Opp,O
to,O
Orritel,O
Hotel,O
Near,O
Vittal,O
Mandi,O
Hinjewadi,O
Pimpri,O
Chinchwad,O
Hinjewadi,O
Phase,O
-1,O
Popat-9689908626,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACZFS0314C124,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
05568/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
22-Nov-17,O
Rate,O
SI,O
Amount,O
per,O
Disc,O
.,O
%,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
No,O
.,O
1,O
Upvc,O
Fusion,O
Coumpumd,O
Industral,O
473ml(Ajay,O
),O
35061000,O
2,O
UPVC,O
Elbow,O
1,O
01-Apr,O
"""",O
90Deg,O
Sch-80,O
(,O
Ajay,O
),O
3917,O
3,O
UPVC,O
R.,O
TEE,O
1,O
"1/4""X",O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
4,O
Upvc,O
-,O
Sch80,O
Pipe,O
-,O
1,O
"1/4""X",O
3mtr(Ajay,O
),O
3917,O
5,O
UPVC,O
SOCKET,O
1,O
01-Apr,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
3917,O
6,O
Upvc,O
Bushing,O
"2""x",O
1,O
01-Apr,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
CLIENT,O
TEMPO,O
WILL,O
COLLECT,O
.,O
GST,O
Quantity,O
Rate,O
18,O
%,O
2,O
TIN,O
18,O
%,O
4,O
Nos,O
.,O
18,O
%,O
4,O
Nos,O
.,O
18,O
%,O
14,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
18,O
%,O
2,O
Nos,O
.,O
567,O
TIN,O
45.4,O
Nos,O
.,O
58.7,O
Nos,O
.,O
595.2,O
Nos,O
.,O
30.8,O
Nos,O
.,O
31.4,O
Nos,O
.,O
20,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
907.2,O
83.54,O
108.01,O
141.68,O
28.89,O
5,O
102.41,O
SGST,O
CGST,O
459.22,O
459.22,O
0.15,O
Round,O
Off,O
Savvy,O
Homes,O
SITE,O
NAMEX,O
RECEIVED,O
SIGN,O
:,O
DATE,O
:,O
(,O
112,O
),O
Prome,O
Total,B-GT_AMTL
*,O
"6,021",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.E,O
Indian,O
Rupees,O
Six,O
Thousand,O
Twenty,O
One,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
35061000,O
907.2,O
9,O
%,O
81.65,O
9,O
%,O
81.65,O
163.3,O
3917,O
9,O
%,O
377.57,O
9,O
%,O
377.57,O
755.14,O
Total,O
459.22,O
459.22,O
918.44,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Nine,O
Hundred,O
Eighteen,O
and,O
Forty,O
Four,O
paise,O
Only,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Ac,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
Oh,O
for,O
SHAH,O
MARKETING,O
Declaration,O
I/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
SHAH,O
Authorised,O
Signatory,O
Pun,O
A,O
