Text,Tag
GST,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
-,O
ok,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/19,B-INV_NO
-,I-INV_NO
20/006205,I-INV_NO
Delivery,O
Note,O
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
2.41162E+11,O
11-Dec-19,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
1,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
VALUE,I-BUY_N
HOMES,I-BUY_N
LLP,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACZFS0314C124,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION2814,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION2814,O
Despatch,O
Document,O
No,O
.,O
Dated,O
07-Dec-19,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
NILESH,O
MANE,O
7350000353,O
:,O
nilesh.m@saarrthigroup.com,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Rate,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
|,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
1,O
AJAY,O
PVC,O
PIPE,O
SUVIMX10FT,O
?,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX10FT,O
S,O
/,O
S,O
3,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE110MMX10FT,O
SIS,O
4,O
Upvc,O
Elbow,O
01-Feb,O
"""",O
90deg,O
Sch-80,O
(,O
Ajay,O
),O
5,O
Upvc,O
Elbow,O
1,O
"""",O
90deg,O
Sch-80,O
(,O
Ajay,O
),O
6,O
UPVC,O
Elbow,O
1,O
01-Apr,O
"""",O
90,O
Deg,O
Sch-80,O
(,O
Ajay,O
),O
7,O
Upvc,O
Elbow,O
1,O
01-Feb,O
"""",O
90,O
Deg,O
Sch-80,O
(,O
Ajay,O
),O
8,O
UPVC,O
ELBOW,O
2,O
"""",O
90,O
DEG,O
SCH-80,O
(,O
AJAY,O
),O
9,O
UPVC,O
ELBOW,O
2,O
01-Feb,O
"""",O
90-DEG,O
Sch-80,O
(,O
AJAY,O
),O
10,O
Upvc,O
Elbow,O
3,O
"""",O
Sch,O
80,O
(,O
Ajay,O
),O
11,O
UPVC,O
TEE,O
1,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
12,O
UPVC,O
TEE,O
1,O
01-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
13,O
UPVC,O
TEE,O
1,O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
14,O
UPVC,O
TEE,O
3,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
15,O
Upvc,O
Tee,O
4,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
16,O
UPVC,O
END,O
CAP,O
2,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
17,O
Upvc,O
End,O
Cap,O
3,O
"""",O
Shc-80,O
(,O
Ajay,O
),O
18,O
Upvc,O
R.Tee,O
"3/4""x",O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
19,O
UPVC,O
R.,O
TEE,O
1,O
"""",O
X,O
01-Feb,O
