Text,Tag
TAX,O
INVOICE,O
(,O
ا,O
),O
Dated,B-INV_DL
15-May-18,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/01080,I-INV_NO
Delivery,O
Note,O
SM/18,O
-,O
19/01080,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION425,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION425,O
Despatch,O
Document,O
No,O
.,O
Other,O
Reference(s,O
),O
Dated,O
14-May-18,O
Delivery,O
Note,O
Date,O
15-May-18,O
Destination,O
Despatched,O
through,O
Terms,O
of,O
Delivery,O
SMART,O
BIZ,O
PO,O
NNO;-11877,O
ARRANGE,O
BY,O
SIDDHARTH,O
PROPERTIES,O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Rate,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
1,O
AJAY,O
PVC,O
PLAIN,O
TEE,O
160MM,O
3917,O
2,O
AJAY,O
PVC,O
PLAIN,O
BEND,O
110MM,O
3917,O
3,O
AJAY,O
PVC,O
PLAIN,O
BEND,O
160MM,O
3917,O
4,O
AJAY,O
PVC,O
REDUCER,O
SOCKET,O
160MM,O
X,O
110MM,O
3917,O
5,O
AJAY,O
PVC,O
REDUCER,O
110MMX75MM,O
3917,O
6,O
90,O
mm,O
Tee,O
Heavy,O
3917,O
7,O
SUPERGRIP,O
PVC,O
500,O
ML,O
TIN,O
3506,O
18,O
%,O
2,O
Nos,O
.,O
18,O
%,O
3,O
Nos,O
.,O
18,O
%,O
1,O
Nos,O
.,O
18,O
%,O
3,O
Nos,O
.,O
18,O
%,O
3,O
Nos,O
.,O
18,O
%,O
2,O
Nos,O
.,O
18,O
%,O
6,O
TIN,O
520,O
Nos,O
.,O
156,O
Nos,O
.,O
391,O
Nos,O
.,O
235,O
.,O
Nos,O
.,O
123,O
.,O
Nos,O
.,O
157,O
Nos,O
.,O
130,O
TIN,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
25,O
%,O
478.4,O
215.28,O
179.86,O
324.3,O
169.74,O
235.5,O
780,O
CGST,O
.,O
SGST,O
Less,O
:,O
Round,O
Off,O
214.5,O
(,O
214.5,O
/,O
(,O
-10.08,O
SITE,O
NAME,O
:,O
Smaet,O
Biz,O
RECEIVED,O
SIGN:-,O
Hime,O
DATE,O
:,O
2318118,O
11877,O
ar,O
Total,B-GT_AMTL
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Two,O
Thousand,O
Eight,O
Hundred,O
Twelve,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
3917,O
3506,O
780,O
Total,O
"2,812",B-GT_AMT
E.,O
&,O
O.,O
E,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
144.3,O
9,O
%,O
70.2,O
214.5,O
State,O
Tax,O
Total,O
Rate,O
Amount,O
Tax,O
Amount,O
9,O
%,O
144.3,O
288.6,O
9,O
%,O
70.2,O
140.4,O
214.5,O
429,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Four,O
Hundred,O
Twenty,O
Nine,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
pun,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
MARE,O
H,O
I,O
