Text,Tag
TAX,O
INVOICE,O
(,O
k,O
),O
Dated,O
10-May-18,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/00947,I-INV_NO
Delivery,O
Note,O
SM/18,O
-,O
19/00947,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION1003,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION,O
1003,O
Despatch,O
Document,O
No,O
.,O
Other,O
Reference(s,O
),O
Dated,B-INV_DL
22-Mar-18,B-INV_DT
Delivery,O
Note,O
Date,O
10-May-18,O
Destination,O
Despatched,O
through,O
Terms,O
of,O
Delivery,O
MULTI,O
PURPOSE,O
HALL,O
S.NO:-15/6/1&15/3MHALUNGE,O
BEHIND,O
MERCEDES,O
BENZ,O
SHOWROOM,O
MR.RAVI;-9552541121,O
9763717493,O
PO,O
NO:-11731,O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
SI,O
No,O
.,O
Amount,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
1,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX4FT,O
D,O
/,O
S,O
3917,O
18,O
%,O
4,O
Nos,O
.,O
397,O
Nos,O
.,O
54,O
%,O
730.48,O
SGST,O
CGST,O
65.74,O
796.22,O
65.74,O
861.96,O
0.04,O
Round,O
Off,O
RECEIVED,O
SITE,O
NAME,O
:,O
:,O
Multipurpose,O
Hall,O
DATE,O
:,O
2115118,O
Prome,O
P.O.:-11731,O
GRN,O
:,O
1383313,O
Total,B-GT_AMTL
4,O
Nos,O
.,O
*,O
862,B-GT_AMT
E,O
&,O
O.,O
E,O
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Eight,O
Hundred,O
Sixty,O
Two,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
730.48,O
730.48,O
3917,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
65.74,O
65.74,O
State,O
Tax,O
Total,O
Rate,O
Amount,O
Tax,O
Amount,O
9,O
%,O
65.74,O
131.48,O
65.74,O
131.48,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
One,O
Hundred,O
Thirty,O
One,O
and,O
Forty,O
Eight,O
paise,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
IMWe,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
MARK,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
Pun,O
