Text,Tag
GST,O
INVOICE,O
CO,O
),O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/20,B-INV_NO
-,I-INV_NO
21/02143,I-INV_NO
Delivery,O
Note,O
Dated,B-INV_DL
23-Sep-20,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
Maharashtra,O
Code,O
:,O
27,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION1401,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION1401,O
Despatch,O
Document,O
No,O
.,O
Dated,O
23-Sep-20,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
SKYBAY,O
.,O
SR,O
MAHALUNGE,O
PUNE,O
PO,O
NO;-SAA,O
/,O
MH/2020/14193,O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
Mr.,O
Thube,O
/,O
Mane,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Skybay,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
SI,O
No,O
.,O
GST,O
Rate,O
6,O
18,O
%,O
290,O
Nos,O
.,O
18,O
%,O
40,O
Nos,O
.,O
18,O
%,O
48,O
Nos,O
.,O
18,O
%,O
20,O
Nos,O
.,O
18,O
%,O
16,O
Nos,O
.,O
18,O
%,O
4,O
Nos,O
.,O
18,O
%,O
2,O
Nos,O
.,O
18,O
%,O
2,O
Nos,O
.,O
18,O
%,O
4,O
Nos,O
.,O
6.09,O
Nos,O
4.5C6,O
Nos,O
.,O
5,O
Nos,O
32.65,O
Nos,O
.,O
17.95,O
Nos,O
.,O
42.8,O
Nos,O
.,O
7.35,O
Nos,O
.,O
17.65,O
Nos,O
.,O
60,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
180,O
240,O
261.2,O
114.88,O
68.48,O
5.88,O
14.12,O
13.5,O
Nos,O
.,O
21.607,O
18,O
%,O
4,O
Nos,O
.,O
20.25,O
Nos,O
.,O
60,O
%,O
32.407,O
1,O
Gi,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washer,O
1,O
"""",O
(,O
01-Apr,O
),O
7318,O
?,O
Gi,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washer,O
01-Feb,O
"""",O
(,O
1.4,O
),O
7318,O
3,O
Gi,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washerer,O
03-Apr,O
"""",O
(,O
01-Apr,O
),O
7318,O
4,O
UPVC,O
SCH-80,O
ELBOW,O
1,O
"""",O
(,O
PRINICE)-IM100823,O
3917,O
5,O
UPVC,O
SCH-80,O
TEE,O
01-Feb,O
"""",O
(,O
PRINCE)-IM100850,O
3917,O
6,O
UPVC,O
SCH-80,O
TEE,O
"1""(PRINCE)-IM100847",O
3917,O
7,O
UPVC,O
SCH-80,O
END,O
CAP,O
01-Feb,O
"""",O
(,O
PRINCE)-IM100856,O
3917,O
8,O
UPVC,O
SCH-80,O
END,O
CAP,O
1,O
"""",O
(,O
PRINCE)-IM100829,O
3917,O
9,O
UPVC,O
SCH-80,O
R.SOCKET,O
"3/4""X1/2",O
"""",O
(,O
PRINCE,O
),O
3917,O
0,O
10,O
UPVC,O
SCH-80,O
R.SOCKET,O
"1""X",O
03-Apr,O
"""",O
