Text,Tag
TAX,O
INVOICE,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Liyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
26052647,O
20,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD.NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
SM/18,B-INV_NO
-,I-INV_NO
19/03156,I-INV_NO
31-Jul-18,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SM/18,O
-,O
19/03156,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION1196,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
QUOTATION1196,O
30-Jul-18,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
31-Jul-18,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
MADHUWANTI,O
SRNO;-157,O
/,O
A,O
/,O
B,O
/,O
TO,O
MRUTUNJAYA,O
MANDHIR,O
KARV,O
ROAD,O
PUNE,O
7774076332,O
PO,O
NO;-12119,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
Rate,O
HSN,O
/,O
SAC,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
1,O
7324,O
18,O
%,O
2,O
Nos,O
.,O
Nos,O
.,O
SS,O
SINK,O
54ÜMM,O
X,O
470MIVI,O
FRANKE,O
Gst,O
Transport,O
CGST,O
400,O
429.84,O
429.84,O
0.32,O
SGST,O
Round,O
Off,O
PO12119,O
SIT,O
ME,O
RECEIVED,O
Souvre,O
Prime,O
DATE:-,O
78118,O
12llg,O
.,O
tuu8511,O
g,O
Total,B-GT_AMTL
2,O
Nos,O
.,O
*,O
"5,636",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.,O
E,O
Indian,O
Rupees,O
Five,O
Thousand,O
Six,O
Hundred,O
Thirty,O
Six,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
7324,O
9,O
%,O
429.84,O
9,O
%,O
429.84,O
859.68,O
Total,O
429.84,O
429.84,O
859.68,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Eight,O
Hundred,O
Fifty,O
Nine,O
and,O
Sixty,O
Eight,O
paise,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
MARK,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Pun,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
