Text,Tag
GST,O
INVOICE(Page,O
2,O
),O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/19,B-INV_NO
-,I-INV_NO
20/005758,I-INV_NO
Delivery,O
Note,O
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
2.21159E+11,O
25-Nov-19,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
M,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION2466,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION2466,O
Despatch,O
Document,O
No,O
.,O
Dated,O
14-Nov-19,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
SHIMMER,O
N,O
SHINE,O
HINGNE,O
KHURD,O
Opp,O
.,O
SANTOSH,O
HALL,O
SINHGAD,O
RD,O
Po-13691(SANDESH-9764119884,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
co.in,O
Quantity,O
HSN,O
/,O
SAC,O
Rate,O
Amount,O
per,O
Disc,O
.,O
%,O
SI,O
Description,O
of,O
Goods,O
GST,O
Rate,O
No,O
.,O
od,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
60,O
%,O
28,O
Upvc,O
R.,O
Socket,O
"1""X",O
03-Apr,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
.,O
3917,O
29,O
UPVC.R.,O
SOCKET,O
1,O
"1/4""X",O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
30,O
UPVC,O
R.,O
TEE,O
1,O
"""",O
X,O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
UPVC,O
R.,O
TEE,O
1,O
"1/4""X",O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
52,O
Upvc,O
Sch-80,O
Pipe,O
"3/4""x3mtr",O
(,O
Ajay,O
),O
3917,O
33,O
Upvc,O
Sch-80,O
Pipe,O
"1""x",O
3mtr,O
(,O
Ajay,O
),O
3917,O
34,O
Upvc,O
-,O
Sch80,O
Pipe,O
-,O
1,O
"1/4""X",O
3mtr(Ajay,O
),O
3917,O
35,O
UPVC,O
-,O
SCH80,O
-,O
PIPE,O
-,O
1,O
"1/2""x",O
3Mtr,O
(,O
AJAY,O
),O
3917,O
36,O
Upvc,O
Sch-80,O
Pipe,O
"2""x",O
3mtr,O
(,O
Ajay,O
),O
3917,O
37,O
Upvc,O
Sch-80,O
Pipe,O
"3""x",O
3Mtr,O
(,O
Ajay,O
),O
3917,O
38,O
UPVC,O
TESTED,O
NON,O
NSF,O
BALLVALVE,O
2,O
"""",O
3917,O
39,O
UPVC,O
SOCKET,O
