Text,Tag
TAX,O
INVOICE(Page,O
2,O
),O
AH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
SM/18,B-INV_NO
-,I-INV_NO
19/02649,I-INV_NO
2.01E+11,O
10-Jul-18,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SM/18,O
-,O
19/02649,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION908,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
QUOTATION908,O
29-Jun-18,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
10-Jul-18,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
"""",O
SKYBAY,O
"""",O
MHALUNGE,O
PUNE-16,O
PO,O
NO;-12029,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Rate,O
Quantity,O
Rate,O
per,O
Disc,O
%,O
Amount,O
3917,O
18,O
%,O
78,O
Nos,O
164,O
Nos,O
.,O
54,O
%,O
3917,O
18,O
%,O
30,O
Nos,O
154,O
Nos,O
54,O
%,O
3917,O
18,O
%,O
36,O
Nos,O
1.287.00,O
.,O
Nos,O
.,O
54,O
%,O
24,O
AJAY,O
PVC,O
PLAIN,O
BEND,O
110MM,O
S,O
/,O
F,O
25,O
AJAY,O
PVC,O
SHOE,O
45DEG,O
110MM,O
S,O
/,O
E,O
26,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE110MMX10FT,O
SIS,O
S,O
/,O
F,O
27,O
AJAY,O
PVC,O
COUPLER,O
110MM,O
SE,O
28,O
AJAY,O
PVC,O
PLAIN,O
BEND,O
75MM,O
SE,O
29,O
AJAY,O
PVC,O
PLAIN,O
S,O
/,O
Y,O
110MM,O
S.,O
30,O
AAY,O
PVC,O
PLAN,O
TEE,O
110MM,O
3917,O
18,O
%,O
72,O
Nos/,O
120,O
Nos,O
.,O
54,O
%,O
3917,O
18,O
%,O
18,O
Nos,O
.,O
103,O
Nos,O
54,O
%,O
852.84,O
3917,O
18,O
%,O
6,O
Nos,O
.,O
274,O
.,O
Nos,O
.,O
54,O
%,O
756.24,O
3917,O
18,O
%,O
30,O
Nos,O
230,O
.,O
Nos,O
54,O
%,O
3917,O
18,O
%,O
30,O
Nos,O
!,O
114.35,O
Nos,O
.,O
25,O
%,O
31,O
110,O
-,O
50,O
mm,O
Reducer,O
Socket,O
Agri,O
SE,O
32,O
AJAY,O
PVC,O
REDUCING,O
S,O
/,O
Y,O
110MMX75MM,O
33,O
75,O
mm,O
x,O
50,O
mm,O
Reducer,O
Bush,O
Agri,O
34,O
75,O
mm,O
x,O
40,O
mm,O
Reducer,O
Bush,O
Agri,O
35,O
AJAY,O
SWEPT,O
TEE,O
4,O
"""",O
SWEPT,O
TEE,O
4,O
"""",O
36,O
AJAY,O
PVC,O
PLUG,O
BEND,O
110MM,O
ANTISYPHON,O
50MM,O
37,O
SUPERGRIP,O
PVC1,O
LTR,O
TIN,O
78,O
G.I.,O
NUT,O
&,O
WAISER,O
8,O
mm,O
3917,O
3917,O
3917,O
3917,O
18,O
%,O
340,O
Nos,O
.,O
18,O
%,O
40,O
Nos,O
.,O
18,O
%,O
Nos,O
.,O
18,O
%,O
50,O
Nos,O
.,O
352,O
Nos,O
51.4,O
.,O
Nos,O
.,O
41.4,O
Nos,O
.,O
358,O
Nos,O
.,O
54,O
%,O
25,O
%,O
25,O
%,O
54,O
%,O
3917,O
18,O
%,O
159,O
Nos,O
.,O
200,O
.,O
Nos,O
.,O
3403,O
7318,O
18,O
%,O
42,O
TIN,O
18,O
%,O
Nos,O
.,O
230,O
TIN,O
3.5,O
Nos,O
.,O
continued,O
...,O
MARA,O
SHAH,O
Pung,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
