text,tag
GST,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
M,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
26052647,20
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/19,B-INV_NO
-,I-INV_NO
20/006379,I-INV_NO
Delivery,O
Note,O
Dated,B-INV_DL
17-Dec-19,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION2814,O
Despatch,O
Document,O
No,O
.,O
Dated,O
07-Dec-19,O
Delivery,O
Note,O
Date,O
Buyer,O
SIDDHARTH,B-BUY_N
VALUE,I-BUY_N
HOMES,I-BUY_N
LLP,I-BUY_N
C,I-BUY_N
/,I-BUY_N
O,I-BUY_N
SIDDHARTH,I-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
SANKUL 2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACZFS0314C1Z4,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
Contact,O
person,O
:,O
NILESH,O
MANE,O
Contact,O
:,O
7350000353,O
E,O
-,O
Mail,O
:,O
nilesh.m@saarrthigroup.com,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Rate,O
SI,O
No,O
.,O
Amount,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
*,O
UPVC,O
R.,O
Socket,O
"2""X",O
1,O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
18,O
%,O
50,O
Nos,O
.,O
68.9,O
Nos,O
.,O
60,O
%,O
1378,O
SGST,O
CGST,O
124.02,O
1502.02,O
124.02,O
1626.04,O
(,O
-)0.04,O
Less,O
:,O
Round,O
Off,O
SIDDHAN,O
STONE,O
DEPT,O
SITE,O
SAVVY,O
HOMES,O
VALUE,O
d71,O
awon,O
3,O
Receering,O
n,O
17/12/119,O
50,O
Nos,O
.,O
*,O
"1,626",B-GT_AMT
E.,O
&,O
0,O
.,O
E,O
mount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
One,O
Thousand,O
Six,O
Hundred,O
Twenty,O
Six,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
1378,O
1378,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
124.02,O
124.02,O
State,O
Tax,O
Rate,O
Amount,O
9,O
%,O
124.02,O
124.02,O
Total,B-GT_AMTL
Tax,O
Amount,O
248.04,O
248.04,O
3917,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Two,O
Hundred,O
Forty,O
Eight,O
and,O
Four,O
paise,O
Only,O
:,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
KOTAK,O
MAHINDRA,O
BANK,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Declaration,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
for,O
SHAH,O
MARKETING,O
(,O
MANGALWAR,O
PETH,O
),O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
po-419,O
Cool-214271,O
