Text,Tag
SUBJECT,O
TO,O
PUNË,O
JURISDICTION,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
05953/17,B-INV_NO
-,I-INV_NO
18,I-INV_NO
/,I-INV_NO
GST,I-INV_NO
Ref,O
.,O
No,O
.,O
Dated,B-INV_DL
07-Dec-17,B-INV_DT
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTINUINN,B-GSTL
:,O
27ADXPS3921JIZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
TAX,O
INVOICE,O
Party,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
SAARTHI,O
SWADESH,O
GAT,O
NO,O
359,O
A,O
/,O
P,O
JAMBHUL,O
NEAR,O
KANHE,O
RAILWAY,O
STATION,O
TAL,O
-,O
MAVAL,O
DIST,O
-,O
PUNE,O
PO,O
NO-11419,O
SANDIP,O
WANI,O
9689908624,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
1,O
Contact,O
Person,O
:,O
Mi,O
.,O
Thube,O
/,O
Mania,O
Contact,O
:,O
8308824752,O
E,O
-,O
Mail,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Delivery,O
Note,O
05953/17,O
-,O
18,O
/,O
GST,O
dt,O
.,O
07-Dec-17,O
Despatch,O
Document,O
No,O
.,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
SI,O
Description,O
of,O
Goods,O
No,O
.,O
1,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
110MMX10,O
D,O
/,O
S,O
2,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX1OFT,O
S,O
/,O
S,O
3917,O
3917,O
18,O
%,O
6,O
Nos,O
.,O
18,O
%,O
74,O
Nos,O
.,O
Nos,O
.,O
751,O
Nos,O
.,O
54,O
%,O
54,O
%,O
0.28,O
Round,O
Off,O
Swadesh,O
nume,O
hum,O
SITE,O
NAME,O
:,O
RECEIVED,O
SIGN,O
:,O
DATE:-,O
15112117,O
Total,B-GT_AMTL
80,O
Nos,O
.,O
"34,074",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E,O
&,O
OE,O
Indian,O
Rupees,O
Thirty,O
Four,O
Thousand,O
Seventy,O
Four,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3917,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Five,O
Thousand,O
One,O
Hundred,O
Ninety,O
Seven,O
and,O
Sixty,O
Eight,O
paise,O
Only,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
•,O
KOTAK,O
MAHINDRA,O
BANK,O
Alc,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
for,O
SHAH,O
MARKETING,O
M,O
Declaration,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
SHAH,O
KE,O
THE,O
Authorised,O
Signatory,O
Pung,O
