Text,Tag
TAX,O
INVOICE,O
Ck,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
601,O
&,O
602,O
A,O
WING,O
MCCIA,O
Trade,O
Tower,O
ICC,O
Complex,O
S.B.,O
Road,O
Pune-411016,O
Mr.,O
Thube-08308824752,O
20,O
-,O
25433363,O
/,O
25433342,O
/,O
25435243,O
/,O
25433361,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
SM/18,B-INV_NO
-,I-INV_NO
19/00060,I-INV_NO
05-Apr-18,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SM/18,O
-,O
19/00060,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION1003,O
Buyer,O
's,O
Order,O
No,O
.,O
ed,O
QUOTATION1003,O
22-Mar-18,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
05-Apr-18,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
SR,O
NO:15/6/1,O
TO,O
ROAD,O
BHD,O
MERCEDES,O
BENZ,O
SHOWROOM,O
TAL,O
-,O
MULSHI,O
DIST,O
-,O
PUNE,O
PO-11731.(9552541121/9763717493,O
),O
HSN,O
/,O
SAC,O
Rate,O
Description,O
of,O
Goods,O
Quantity,O
Amount,O
per,O
Disc,O
.,O
%,O
SI,O
No,O
.,O
GST,O
Rate,O
1,O
Upvc,O
End,O
Cap,O
03-Apr,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
2,O
UPVC,O
TEE,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
3,O
UPVC,O
SCH-40,O
PIPE,O
"3/4""X3MTR",O
(,O
AJAY,O
),O
3917,O
4,O
UPVC,O
SOCKET,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
5,O
UPVC,O
R.,O
TEE,O
"1""X",O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
6,O
Upvc,O
R.,O
Socket,O
"1""X",O
03-Apr,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
7,O
UPVC,O
SCH-40,O
PIPE,O
"1""X3MTR",O
(,O
AJAY,O
),O
3917,O
8,O
UPVC,O
SOCKET,O
1,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
3917,O
9,O
.,O
UPVC,O
R.,O
SOCKET,O
1,O
"1/4""X1",O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
10,O
UPVC,O
R.,O
TEE,O
1,O
"1/4""X",O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
11,O
Upvc,O
Sch-40,O
Pipe,O
1,O
"1/4""X3mtr",O
(,O
Ajay,O
),O
3917,O
12,O
UPVC,O
SOCKET,O
1,O
01-Apr,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
3917,O
13,O
UPVC,O
ELBOW,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
14,O
Upvc,O
Fusion,O
Coumpumd,O
Industral,O
473ml(Ajay,O
),O
35061000,O
15,O
UPVC,O
NON,O
NSF,O
BALVALVE,O
03-Apr,O
"""",O
(,O
AJAY,O
),O
8481,O
16,O
UPVC,O
NON,O
NSF,O
BALVALVE,O
11-Apr,O
"""",O
(,O
AJAY,O
),O
8481,O
17,O
G.I.,O
KHILA,O
2,O
"""",O
7317,O
18,O
Gi,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washer,O
1,O
01-Apr,O
"""",O
(,O
01-Apr,O
),O
7318,O
19,O
G.I.,O
CLIP,O
03-Apr,O
"""",O
7307,O
20,O
G.I.,O
CLIP,O
1,O
"""",O
7307,O
21,O
AJAY,O
PVC,O
PLUG,O
BEND,O
110MM,O
3917,O
22,O
AJAY,O
PVC,O
PLUG,O
TEE,O
110MM,O
3917,O
23,O
AJAY,O
PVC,O
SHOE,O
45DEG,O
110MM,O
3917,O
24,O
AJAY,O
PVC,O
PIPE,O
CLIP,O
110MM,O
39174000,O
25,O
AJAY,O
PVC,O
VENT,O
COWEL,O
110MM,O
3917,O
26,O
AJAY,O
PVC,O
VENT,O
COWEL,O
75,O
MM,O
3917,O
18,O
%,O
16,O
Nos,O
.,O
18,O
%,O
16,O
Nos,O
.,O
18,O
%,O
30,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
18,O
%,O
18,O
Nos,O
.,O
18,O
%,O
16,O
Nos,O
.,O
18,O
%,O
30,O
Nos,O
.,O
18,O
%,O
8,O
Nos,O
.,O
18,O
%,O
15,O
Nos,O
....,O
18,O
%,O
16,O
Nos,O
18,O
%,O
20,O
NOS,O
.,O
18,O
%,O
5,O
Nos,O
.,O
18,O
%,O
90,O
Nos,O
.,O
18,O
%,O
10,O
TIN,O
18,O
%,O
40,O
Nos,O
.,O
18,O
%,O
25,O
Nos,O
.,O
18,O
%,O
