Text,Tag
TAX,O
INVOICE,O
(,O
ki,O
Dated,B-INV_DL
03-Aug-18,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
REAL,I-BUY_N
VENTURES,I-BUY_N
LLP,I-BUY_N
Clo,I-BUY_N
Saarthi,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27ACMFS9508B1ZX,B-BUY_G
State,O
Name,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/03273,I-INV_NO
Delivery,O
Note,O
SM/18,O
-,O
19/03273,O
r,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION1251,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION1251,O
Despatch,O
Document,O
No,O
.,O
Other,O
Reference(s,O
),O
Dated,O
03-Aug-18,O
Delivery,O
Note,O
Date,O
03-Aug-18,O
Destination,O
Despatched,O
through,O
Terms,O
of,O
Delivery,O
Navnamrata,O
Srno:-Navnamrata,O
Society,O
Paud,O
Road,O
Kothrud,O
8308812019,O
Po,O
No;-323,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
SI,O
No,O
.,O
Rate,O
Quantity,O
GST,O
Rate,O
Amount,O
per,O
Disc,O
.,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
1,O
AJAY,O
PVC,O
PLAIN,O
S,O
/,O
Y,O
110MM,O
2,O
AJAY,O
PVC,O
PLAIN,O
BEND,O
110MM,O
3,O
AJAY,O
PVC,O
TEE,O
50MM,O
4,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE110MMX10FT,O
SIS,O
5,O
AJAY,O
PVC,O
SHOE,O
45DEG,O
110MM,O
6,O
Ajay,O
Pvc,O
Shoe,O
50,O
mm,O
7,O
AJAY,O
PVC,O
REDUCER,O
110MMX75MM,O
3917,O
3917,O
3917,O
3917,O
3917,O
3917,O
3917,O
18,O
%,O
10,O
Nos,O
.,O
274,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
164,O
.,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
61,O
Nos,O
18,O
%,O
25,O
Nos,O
.,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
54,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
48,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
129,O
(,O
Nos,O
.,O
54,O
%,O
708.4,O
220.8,O
593.4,O
54,O
%,O
54,O
%,O
54,O
%,O
%,O
Gst,O
Transport,O
CGST,O
600,O
0.18,O
SGST,O
ne,O
Round,O
Off,O
SITE,O
RECEIVED,O
SIGN:-,O
Prome,O
DATE:-,O
1718,O
118,O
P.O.:-323,O
*,O
"22,678",B-GT_AMT
E.,O
&,O
O.E,O
Total,B-GT_AMTL
85,O
Nos,O
.,O
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Twenty,O
Two,O
Thousand,O
Six,O
Hundred,O
Seventy,O
Eight,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
Value,O
Rate,O
Amount,O
3917,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Three,O
Thousand,O
Four,O
Hundred,O
Fifty,O
Nine,O
and,O
Thirty,O
Two,O
paise,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
',O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
MARKE,O
*,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
Puno,O
