Text,Tag
TAX,O
INVOICE,O
Dated,B-INV_DL
12-Apr-18,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
-,O
S.B.,O
Road,O
Geetai,O
Sankul,O
Near,O
Reliance,O
Fresh,O
Paud,O
Road,O
Pune,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/00253,I-INV_NO
Delivery,O
Note,O
SM/18,O
-,O
19/00253,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION1008,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION1008,O
Despatch,O
Document,O
No,O
.,O
Other,O
Reference(s,O
),O
Dated,O
29-Mar-18,O
Delivery,O
Note,O
Date,O
12-Apr-18,O
Destination,O
Despatched,O
through,O
Terms,O
of,O
Delivery,O
S.No:-60/1,O
Mouze,O
Mhalunge,O
Pune,O
.,O
8308840228,O
Po,O
No-11728,O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Amount,O
SI,O
No,O
.,O
GST,O
Rate,O
3917,O
18,O
%,O
17,O
Nos,O
.,O
606,O
Nos,O
.,O
54,O
%,O
mont,O
3917,O
18,O
%,O
2,O
NOS,O
.,O
914,O
ivus,O
.,O
5496,O
8,O
-,O
90.98,O
1,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
110MMX4FT,O
D,O
/,O
S,O
S,O
/,O
F,O
2,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
110MMXOFT,O
DIS,O
S,O
/,O
F,O
3,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMX2FT,O
DIS,O
S,O
/,O
F,O
4,O
.,O
AJAY,O
PVC,O
PIPE,O
B,O
-,O
TYPE,O
75MMXOFT,O
DIS,O
S,O
/,O
F,O
3917,O
18,O
%,O
55,O
Nos,O
.,O
226,O
Nos,O
.,O
54,O
%,O
3917,O
18,O
%,O
7,O
Nos,O
.,O
562,O
Nos,O
.,O
54,O
%,O
%,O
0.46,O
Round,O
Off,O
81,O
Nos,O
.,O
*,O
"15,467",B-GT_AMT
E.,O
&,O
O.E,O
Total,B-GT_AMTL
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Fifteen,O
Thousand,O
Four,O
Hundred,O
Sixty,O
Seven,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
3917,O
Total,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
State,O
Tax,O
Rate,O
Amount,O
9,O
%,O
Total,O
Tax,O
Amount,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Two,O
Thousand,O
Three,O
Hundred,O
Fifty,O
Nine,O
and,O
Thirty,O
paise,O
Only,O
MAA,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
C,O
No,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Aci-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
bal,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
*,O
SITE,O
NAME,O
:,O
RECEIVED,O
SIGN,O
:,O
Pun,O
4,O
DATE,O
:,O
2319118,O
trum,O
nime,O
P.O.:-,O
1,O
