Text,Tag
TAX,O
INVOICE,O
(,O
12,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/08236,I-INV_NO
Delivery,O
Note,O
Dated,B-INV_DL
05-Feb-19,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
Saarrthi,B-BUY_N
Realty,I-BUY_N
&,I-BUY_N
Infra,I-BUY_N
Lip,I-BUY_N
Geetai,O
Floor,O
Near,O
Reliance,O
Fresh,O
Pune-411038,O
91,O
-,O
20,O
-,O
25633361,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACMFS8187L1Z3,B-BUY_G
State,O
Name,O
Maharashtra,O
Code,O
:,O
27,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
Sr,O
.,O
No:-425,O
/,O
Road,O
Near,O
Om,O
Super,O
Market,O
Model,O
Colony,O
Po,O
No;-195,O
E,O
-,O
Mail,O
:,O
nilesh.mane@saarrthigroup.co.in,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
GST,O
Pate,O
per,O
Disc,O
.,O
%,O
Amount,O
11,O
1,O
UPVC,O
ELBOW,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
2,O
Upvc,O
R.Tee,O
2,O
"""",O
x,O
03-Apr,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
3917,O
3,O
Upvc,O
Sch-40,O
Pipe,O
1,O
"1/2""X3mtr",O
(,O
Ajay,O
),O
3917,O
4,O
UPVC,O
SCH-40,O
PIPE,O
"2""X3MTR",O
(,O
AJAY,O
),O
3917,O
5,O
Upvc,O
Sch-80,O
Pipe,O
"3/4""x3mtr",O
(,O
Ajay,O
),O
3917,O
6,O
UPVC,O
TESTED,O
NON,O
NSF,O
BALLVALVE,O
03-Apr,O
"""",O
3917,O
7,O
UPVC,O
SOCKET,O
1,O
01-Feb,O
"""",O
SCH-80,O
(,O
AJAY,O
),O
3917,O
8,O
UPVC,O
SOCKET,O
2,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
9,O
UPVC,O
SOCKET,O
03-Apr,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
10,O
UPVC,O
SOCKET,O
2,O
01-Feb,O
"""",O
Sch-80,O
(,O
AJAY,O
),O
3917,O
11,O
Upvc,O
Bushing-2,O
01-Feb,O
"""",O
x,O
2,O
"""",O
Sch80,O
(,O
Ajayy,O
3917,O
12,O
E,O
-,O
Z,O
WELD,O
UPVC,O
SOLVENT,O
CEMENT,O
473ML,O
3506,O
TIN,O
(,O
USA,O
),O
18,O
%,O
5,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
18,O
%,O
20,O
Nos,O
.,O
18,O
%,O
5,O
Nos,O
.,O
18,O
%,O
15,O
Nos,O
.,O
18,O
%,O
15,O
Nos,O
.,O
18,O
%,O
15,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
18,O
%,O
2,O
Nos,O
.,O
18,O
%,O
2,O
Nos,O
.,O
18,O
%,O
2,O
Nos,O
.,O
42.3,O
Nos,O
.,O
132.3,O
Nos,O
.,O
591.9,O
Nos,O
.,O
794.4,O
Nos,O
.,O
330.9,O
Nos,O
.,O
171.1,O
Nos,O
.,O
45.1,O
Nos,O
.,O
60.9,O
Nos,O
.,O
14.1,O
Nos,O
.,O
145.3,O
Nos,O
.,O
81.3,O
Nos,O
.,O
420,O
Nos,O
.,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
54,O
%,O
40,O
%,O
97.29,O
608.58,O
311.19,O
420.21,O
64.86,O
133.68,O
74.8,O
504,O
Gst,O
Transport,O
SITE,O
NAME,O
:,O
Si,O
Towers,O
CGST,O
800,O
(,O
-)0.23,O
RECEIVED,O
SIGN,O
:,O
DATE,O
:,O
P.O.:GRN,O
:,O
CN,O
:,O
SGST,O
Less,O
Round,O
Off,O
que,O
Total,B-GT_AMTL
111,O
Nos,O
.,O
*,O
"17,685",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E&OE,O
Indian,O
Rupees,O
Seventeen,O
Thousand,O
Six,O
Hundred,O
Eighty,O
Five,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3917,O
9,O
%,O
9,O
%,O
3506,O
532.42,O
9,O
%,O
47.92,O
9,O
%,O
47.92,O
95.84,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Two,O
Thousand,O
Six,O
Hundred,O
Ninety,O
Seven,O
and,O
Seventy,O
Four,O
paise,O
Only,O
Company,O
's,O
Bank,O
