Text,Tag
GST,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Рpc,O
M,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
NANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Bame,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/20,B-INV_NO
-,I-INV_NO
21/01998,I-INV_NO
Delivery,O
Note,O
Dated,B-INV_DL
17-Sep-20,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
SAARTHI,O
SWADESH,O
GAT,O
NO:359,O
AJP,O
JAMBHUL,O
NEAR,O
KANHE,O
RAILWAY,O
STATION,O
PO-14188.(9356694491,O
),O
Contact,O
person,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
Contact,O
:,O
8308824752,O
E,O
-,O
Mail,O
:,O
nilesh.mane@saarthigroup.co.in,O
SI,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
Rate,O
per,O
Disc.%,O
Amount,O
16810,O
1,O
S,O
N,O
Rcc,O
Cover,O
WI-12,O
x,O
12,O
F.S.L.D.,O
2,O
S.N.RCC,O
COVER,O
WIF,O
"24""X36",O
"""",O
F.S.M.D.,O
3,O
S.N.RCC,O
COVER,O
WIF,O
"24""X24",O
"""",O
F.S.M.D.,O
6810,O
18,O
%,O
34,O
set,O
335,O
set,O
12,O
%,O
18,O
%,O
16,O
set,O
set,O
12,O
%,O
18,O
%,O
25,O
set,O
set,O
12,O
%,O
Transport,O
SGST,O
(,O
-)0.44,O
CGST,O
Less,O
:,O
Round,O
Off,O
75,O
set,O
*,O
"82,958",B-GT_AMT
E.,O
&,O
O.E,O
Total,B-GT_AMTL
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Etytity,O
Two,O
Thousand,O
Nine,O
Hundred,O
Fifty,O
Eight,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
6810,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
State,O
Tax,O
Total,O
Rate,O
Amount,O
Tax,O
Amount,O
9,O
%,O
6.327.34,O
|,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Twelve,O
Thousand,O
Six,O
Hundred,O
Fifty,O
Four,O
and,O
Sixty,O
Eight,O
paise,O
Only,O
lio,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Declaration,O
IWe,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Alc,O
No,O
.,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
for,O
SHAH,O
MARKETNG,O
(,O
NANGALWAR,O
PETH,O
),O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
*,O
M,O
A,O
