Text,Tag
GST,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
M,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
SM/20,B-INV_NO
-,I-INV_NO
21/01746,I-INV_NO
2.5122E+11,O
Delivery,O
Note,O
Dated,B-INV_DL
07-Sep-20,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
(,O
BATH,O
DIVISION,O
),O
Llyods,O
Chambers,O
Shop,O
No.5,O
&,O
6,O
409,O
Mangalwar,O
Peth,O
Barne,O
Road,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
26052647,O
/,O
26052747,O
E,O
-,O
Mail,O
:,O
sales.shahmarketing@gmail.com,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
Samy,O
Homes,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
Buyer,O
SIDDHARTH,B-BUY_N
VALUE,I-BUY_N
HOMES,I-BUY_N
LLP,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACZFS0314C1Z4,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
SAWY,O
HOMES,O
OPP,O
TO,O
ORRIENTAL,O
HOSPITAL,O
HINJEWADI,O
.,O
9689908626.(PO,O
NO;-472,O
),O
Contact,O
person,O
:,O
NILESH,O
MANE,O
Contact,O
:,O
7350000353,O
E,O
-,O
Mail,O
:,O
nilesh.m@saarrthigroup.com,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Rate,O
SI,O
No,O
.,O
Amount,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
1,O
VEIGA,O
P,O
-,O
TRAP,O
BASIN,O
32MM,O
779726,O
2,O
PVC,O
PIPE,O
EXTENTION,O
40MM,O
3917,O
3917,O
18,O
%,O
336,O
Nos,O
.,O
18,O
%,O
336,O
Nos,O
.,O
530,O
Nos,O
.,O
50,O
%,O
25,O
Nos,O
.,O
Gst,O
Transport,O
CGST,O
(,O
-)0.20,O
P.o,O
.,O
No-472,O
SGST,O
Less,O
:,O
Round,O
Off,O
ofrece,O
Total,B-GT_AMTL
672,O
Nos,O
.,O
"1,16,159",B-GT_AMT
E.,O
&,O
O.E,O
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
One,O
Lakh,O
Sixteen,O
Thousand,O
One,O
Hundred,O
Fifty,O
Nine,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Value,O
3917,O
Central,O
Tax,O
Rate,O
Amount,O
9,O
%,O
State,O
Tax,O
Total,O
Rate,O
Amount,O
Tax,O
Amount,O
9,O
%,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Seventeen,O
Thousand,O
Seven,O
Hundred,O
Nineteen,O
and,O
Twenty,O
paise,O
Only,O
Company,O
's,O
Bank,O
Details,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
Branch,O
&,O
IFS,O
Code,O
Khadki,O
&,O
KKBK0000727,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Declaration,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
for,O
SHAH,O
MARKETING,O
(,O
MANGALWAR,O
PETH,O
),O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
