text,tag
GST,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
Dated,B-INV_DL
SM/19,B-INV_NO
-,I-INV_NO
20/00088,I-INV_NO
06-Apr-19,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Nene,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
2605264720,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
REAL,I-BUY_N
VENTURES,I-BUY_N
LLP,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACMFS9508B1ZX,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION2,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Contact,O
person,O
:,O
NILESH,O
MANE,O
Contact,O
:,O
20,O
-,O
25633361/32/25635253,O
.,O
E,O
-,O
Mail,O
:,O
vijay.t@saarrthigroup.com,O
Terms,O
of,O
Delivery,O
NAVNAMRATA,O
SOC,O
PAUD,O
ROAD,O
KOTHRUD,O
PUNE,O
9975258821,O
Po,O
No;-608,O
Amount,O
SI,O
12,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
GST,O
Quantity,O
Rate,O
per,O
Disc,O
.,O
%,O
Rate,O
AJAY,O
PVC,O
REDUCER,O
110MMX75MM,O
3917,O
18,O
%,O
10,O
No$.,O
123,O
Nos,O
.,O
54,O
%,O
2,O
AJAY,O
PVC,O
REDUCER,O
SOCKET,O
160MM,O
X,O
110MM,O
3917,O
18,O
%,O
3,O
Nos,O
.,O
(,O
235,O
Nos,O
.,O
54,O
%,O
3,O
AJAY,O
PVC,O
"""",O
P,O
"""",O
TRAP,O
110MM,O
3917,O
18,O
%,O
3,O
Nos,O
.,O
391,O
Nos,O
.,O
54,O
%,O
565.8,O
324.3,O
539.58,O
Gst,O
Transport,O
CGST,O
"1,429.68",O
300,O
"1,729.68",O
156.67,O
"1,885.35",O
155.67,O
241.02,O
(,O
-)0.02,O
SGST,O
Less,O
:,O
Round,O
Off,O
RECEIVED,O
SITE,O
NAME,O
:,O
Seven,O
In,O
DATE:-,O
1814119,O
P.0.-608,O
GATE,O
ENTRY,O
CODE,O
....,O
VESACLE,O
NO,O
..,O
Pitt,O
HASE,O
GRN,O
:,O
C.NL,O
....,O
OUT,O
TME,O
.,O
Total,B-GT_AMTL
16,O
Nos,O
.,O
241,B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E.,O
&,O
O.E,O
Indian,O
Rupees,O
Two,O
Thousand,O
Forty,O
One,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
3917,O
"1,729.68",O
9,O
%,O
155.67,O
9,O
%,O
155.67,O
311.34,O
Total,O
"1,729.68",O
155.67,O
155.67,O
311.34,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Three,O
Hundred,O
Eleven,O
and,O
Thirty,O
Four,O
paise,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
AC,O
NO,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
8,O
KKBKO000727,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
for,O
SHAH,O
MARKETING,O
(,O
MANGALWAR,O
PETH,O
),O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sal,O
e,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
computer,O
Generated,O
Invoice,O
Coro,O
harth,O
Real,O
Veng,O
Navnatarata,O
Site,O
Material,O
checetas,O
per,O
challan,O
&,O
delivered,O
sido,O
sa,O
A,O
