Text,Tag
GST,O
INVOICE(Page,O
2,O
),O
M,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALHAR,O
PETH,O
hapo,O
.,O
Loco,O
Chi,O
tire,O
boat,O
409,O
.,O
Manaiv,O
Roth,O
Pura,O
11,O
23-Sop-2020,B-INV_DT
Other,O
References,O
Supptar,O
's,O
Rer,O
QUOTATION1398,O
Mas,O
shahrrari,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEEIN,O
SANKUL,O
NO,O
FLOOR,O
PAUOROVO,O
NEAR,O
RELANCE,O
FRESH,O
.,O
PUNE,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
Maharashtra,O
.,O
Code,O
QUOTATION1398,O
23-Sep-20,O
Despatch,O
Docum,O
.,O
NO,O
Despatch,O
through,O
Contact,O
person,O
:,O
Mr,O
Thube,O
/,O
Mane,O
8308824752,O
nilesh,O
mane@saarrth,O
group,O
co,O
in,O
Terms,O
of,O
Delivery,O
SAARRTHI,O
SWADESH,O
!,O
CAT,O
NO,O
369,O
AMBIL,O
NEAR,O
VERALWAY,O
STATION,O
9366694491(PO,O
NO,O
SAAB/20201141981,O
HSN,O
/,O
SAC,O
GST,O
Ouantity,O
!,O
3,O
CPVC,O
BALL,O
VALVE,O
01-Feb,O
"""",O
(,O
PRINCE)-IT100449,O
8481,O
Gi,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washor,O
2,O
"""",O
(,O
Jun-16,O
),O
7318,O
GIU,O
Bolt,O
with,O
Nut,O
&,O
Washor,O
1,O
01-Feb,O
"""",O
(,O
Jun-16,O
),O
7318,O
#,O
GI,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washor,O
1,O
01-Apr,O
"""",O
(,O
May-16,O
),O
7318,O
GI,O
U,O
Bolt,O
with,O
Nut,O
&,O
Washor,O
1,O
"""",O
(,O
01-Apr,O
),O
7318,O
18,O
€,O
200,O
Nos,O
18,O
6,O
600,O
Nos,O
.,O
18,O
V,O
300,O
Nos,O
18,O
%,O
300,O
Nos,O
.,O
18,O
%,O
100,O
NOS,O
88,O
SGST,O
Round,O
Off,O
$,O
Halpe,O
Total,B-GT_AMTL
"22,54,623",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupoos,O
Two,O
Lakh,O
Fifty,O
Four,O
Thousand,O
six,O
Hundrod,O
Twonty,O
Throo,O
Only,O
HSN,O
SAC,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
amount,O
16,O
892,O
70,O
33,O
785,O
40,O
2.19,O
46,O
197,O
14,O
11.043,O
54,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
Indian,O
Rupoos,O
Thirty,O
Eight,O
Thousand,O
Eight,O
Hundred,O
Forty,O
and,O
Sovonty,O
Eight,O
pais,O
e,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
ADXPS3921,O
Band,O
Name,O
KOTAK,O
MAHINORA,O
BANK,O
for,O
SHAH,O
MARKETING,O
(,O
MANGALWAR,O
PÉTH,O
),O
Me,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
reg,O
stration,O
certificate,O
under,O
the,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
beves,O
me,O
that,O
the,O
bacoons,O
a,O
trust,O
moce,O
mas,O
de,O
chosen,O
aid,O
ostali,O
bed,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
Saarit,O
SWADESH,O
SITE,O
James,O
A,O
