Text,Tag
TAX,O
INVOICE,O
(,O
12,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
REAL,I-BUY_N
VENTURES,I-BUY_N
LLP,I-BUY_N
Clo,I-BUY_N
Saarthi,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACMFS9508B1ZX,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
SM/18,B-INV_NO
-,I-INV_NO
19/04852,I-INV_NO
04-Oct-18,B-INV_DT
Delivery,O
Note,O
Mode,O
/,O
Terms,O
of,O
Payment,O
SM/18,O
-,O
19/04852,O
Supplier,O
's,O
Ref,O
.,O
Other,O
Reference(s,O
),O
QUOTATION1851,O
Buyer,O
's,O
Order,O
No,O
.,O
Dated,O
QUOTATION1851,O
01-Oct-18,O
Despatch,O
Document,O
No,O
.,O
Delivery,O
Note,O
Date,O
04-Oct-18,O
Despatched,O
through,O
Destination,O
Terms,O
of,O
Delivery,O
NAVNAMRATA,O
SR,O
NO:119/2,O
+,O
SOCIETY,O
PAUD,O
ROAD,O
KOTHRUD,O
.,O
PO=372.(8308812019/7745895778,O
),O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
NILASH,O
MANE,O
:,O
20,O
-,O
25633361/32/25635253,O
.,O
:,O
nilesh.mane@saarthigroup.co.in,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Rate,O
SI,O
No,O
.,O
Quantity,O
GST,O
Rate,O
Amount,O
per,O
Disc,O
.,O
%,O
54,O
5,O
1,O
AJAY,O
PVC,O
SHOE,O
45DEG,O
75MM,O
2,O
AJAY,O
PVC,O
PLUG,O
BEND,O
110MM,O
12,O
ANTISYPHONE,O
50MM,O
ON,O
TOP,O
3917,O
3917,O
18,O
%,O
25,O
Nos,O
.,O
13,O
%,O
15,O
Nos,O
100,O
Nost,O
205,O
Nos,O
.,O
CGST,O
SGST,O
380.25,O
0.5,O
Round,O
Off,O
"4,986",B-GT_AMT
E.,O
&,O
O.E,O
Total,B-GT_AMTL
40,O
Nos,O
.,O
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
Indian,O
Rupees,O
Four,O
Thousand,O
Nine,O
Hundred,O
Eighty,O
Six,O
Only,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
Value,O
Rate,O
Amount,O
3917,O
9,O
%,O
380.25,O
Total,O
380.25,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Seven,O
Hundred,O
Sixty,O
and,O
Fifty,O
paise,O
Only,O
State,O
Tax,O
Rate,O
Amount,O
9,O
%,O
380.25,O
380.25,O
Total,O
Tax,O
Amount,O
760.5,O
760.5,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
A,O
/,O
c,O
No,O
.,O
:,O
5711312022,O
IWe,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
me,O
/,O
us,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
Pune,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
=,O
