Text,Tag
GST,O
INVOICE(Page,O
4,O
),O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
M,O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/20,B-INV_NO
-,I-INV_NO
21/03250,I-INV_NO
Delivery,O
Note,O
e,O
-,O
Way,O
Bill,O
No,O
.,O
Dated,B-INV_DL
2.31237E+11,O
31-Oct-20,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27,B-SUPP_G
ADXPS3921J1ZT,I-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
SANKUL,O
2ND,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION2059,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION2059,O
Despatch,O
Document,O
No,O
.,O
IMT,O
909,O
Despatched,O
through,O
Dated,O
30-Oct-20,O
Delivery,O
Note,O
Date,O
Destination,O
Terms,O
of,O
Delivery,O
SAARRTHI,O
SWADESH,O
GAT,O
NO;-359,O
JAMBHUL,O
NEAR,O
KANHE,O
RAILWAY,O
STATION,O
9356694491,O
ORDERED,O
COMFIRMED,O
BY,O
MAILED,O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
Quantity,O
Rate,O
SI,O
No,O
.,O
Amount,O
GST,O
Rate,O
per,O
Disc,O
.,O
%,O
18,O
%,O
50,O
Nos,O
.,O
105,O
Nos,O
.,O
60,O
%,O
18,O
%,O
120,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
137,O
Nos,O
.,O
369,O
Nos,O
.,O
60,O
%,O
30,O
%,O
52,O
PRINCE,O
PVC,O
PLAIN,O
BEND,O
87.5DEG,O
75MM,O
3917,O
IM103365,O
53,O
PRINCE,O
PVC,O
S,O
/,O
Y,O
50MM,O
S,O
/,O
F,O
(,O
ROYAL)-IM103471,O
3917,O
54,O
PRINCE,O
PVC,O
SUPERFIT,O
SOLVENT,O
CEMENT,O
3917,O
1000,O
ML,O
-,O
IM102779,O
55,O
GI,O
Z,O
BACKET,O
30X75X30,O
7326,O
56,O
GI,O
Z,O
BRACKET,O
30X100X30,O
7326,O
57,O
G.I.,O
KHILA,O
1,O
01-Feb,O
"""",O
7317,O
58,O
Bullet,O
Fastner,O
8,O
mm,O
(,O
Regular,O
),O
7318,O
59,O
G.I.,O
NUT,O
&,O
WAISER,O
7318,O
8mm(1,O
kg,O
),O
60,O
PRINCE,O
PVC,O
CLEANSING,O
PIPE,O
110mm,O
-,O
IM103371,O
3917,O
61,O
PRINCE,O
PVC,O
CLEANSING,O
PIPE,O
75mm,O
-,O
IM103369,O
3917,O
30,O
%,O
30,O
%,O
18,O
%,O
500,O
Nos,O
.,O
18,O
%,O
50,O
Nos,O
.,O
48,O
%,O
20,O
Box,O
18,O
%,O
20,O
Nos,O
.,O
18,O
%,O
1,O
Nos,O
.,O
210,O
Nos,O
.,O
252,O
Nos,O
.,O
180,O
Box,O
4,O
Nos,O
.,O
270,O
Nos,O
.,O
80,O
189,O
30,O
%,O
18,O
%,O
10,O
Nos,O
.,O
18,O
%,O
10,O
Nos,O
.,O
292,O
Nos,O
142,O
Nos,O
.,O
60,O
%,O
60,O
%,O
CGST,O
continued,O
...,O
MARK,O
*,O
Pune,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
A,O
