Text,Tag
TAX,O
INVOICE,O
(,O
1,O
),O
Invoice,B-INV_L
No,I-INV_L
.,I-INV_L
SM/18,B-INV_NO
-,I-INV_NO
19/09399,I-INV_NO
Delivery,O
Note,O
Dated,B-INV_DL
16-Mar-19,B-INV_DT
Mode,O
/,O
Terms,O
of,O
Payment,O
Other,O
Reference(s,O
),O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
MANGALWAR,O
PETH,O
),O
Shop,O
No.6,O
Llyods,O
Chamber,O
Barne,O
Road,O
409,O
Mangalwar,O
Peth,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ADXPS3921J1ZT,B-SUPP_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Contact,O
:,O
20,O
-,O
-,O
26052747,O
E,O
-,O
Mail,O
:,O
shahmarketing4@gmail.com,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETAI,O
FLOOR,O
PAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH,O
PUNE,O
.,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
:,O
Maharashtra,O
Code,O
:,O
27,O
Supplier,O
's,O
Ref,O
.,O
QUOTATION3668,O
Buyer,O
's,O
Order,O
No,O
.,O
QUOTATION3668,O
Despatch,O
Document,O
No,O
.,O
Dated,O
16-Mar-19,O
Delivery,O
Note,O
Date,O
Despatched,O
through,O
Destination,O
Contact,O
person,O
Contact,O
E,O
-,O
Mail,O
:,O
Mr.,O
Thube,O
/,O
Mane,O
:,O
8308824752,O
:,O
nilesh.mane@saarrthigroup.co.in,O
Terms,O
of,O
Delivery,O
SKYBAY,O
MHALUNGE,O
PUNE,O
PO,O
NO:-12897,O
SI,O
No,O
.,O
Description,O
of,O
Goods,O
HSN,O
/,O
SAC,O
per,O
Disc,O
.,O
%,O
Amount,O
35,O
%,O
1,O
G.I.,O
(,O
ISI,O
),O
ELBOW,O
1,O
01-Apr,O
"""",O
2,O
G.M.,O
BALLVALVE,O
"1""(ZOLOTO",O
),O
3,O
G.M.,O
BALLVALVE,O
1,O
"1/2""(ZOLOTO",O
),O
4,O
CPVC,O
F.T.A,O
BRASS,O
01-Feb,O
"""",O
(,O
AJAY,O
),O
5,O
Upvc,O
F.T.A,O
Brass,O
1,O
01-Feb,O
"""",O
Sch-80,O
(,O
Ajay,O
),O
6,O
G.I.,O
(,O
ISI,O
),O
ELBOW,O
1,O
01-Apr,O
"""",O
7,O
G.I.,O
(,O
ISI,O
),O
B.NIPPLE,O
"1""X9",O
"""",O
7307,O
8481,O
8481,O
3917,O
3917,O
7307,O
7307,O
GST,O
Quantity,O
Rate,O
Rate,O
18,O
%,O
4,O
Nos,O
.,O
103.8,O
Nos,O
52,O
%,O
18,O
%,O
4,O
Nos./,O
761,O
Nos,O
.,O
18,O
%,O
8,O
Nos,O
.,O
Nos,O
.,O
35,O
%,O
18,O
%,O
25,O
Nos,O
.,O
129.3,O
Nos,O
.,O
54,O
%,O
18,O
%,O
4,O
Nos,O
455.5,O
Nos,O
.,O
54,O
%,O
18,O
%,O
4,O
Nos,O
.,O
103.8,O
Nos,O
.,O
52,O
%,O
18,O
%,O
4,O
Nos,O
.,O
55,O
Nos,O
.,O
199.3,O
838.12,O
199.3,O
220,O
Gst,O
Transport,O
(,O
CGST,O
600,O
0.39,O
SGST,O
Round,O
Off,O
SITE,O
NA,O
Skybay,O
RECEIVED,O
SIGN,O
:,O
Poreme,O
DATE,O
:,O
219119,O
P.0,O
.,O
:,O
12897,O
GRN,O
:,O
CN,O
:,O
Total,B-GT_AMTL
53,O
Nos,O
.,O
"18,126",B-GT_AMT
Amount,O
Chargeable,O
(,O
in,O
words,O
),O
E,O
&,O
O.E,O
Indian,O
Rupees,O
Eighteen,O
Thousand,O
One,O
Hundred,O
Twenty,O
Six,O
Oniy,O
HSN,O
/,O
SAC,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
7307,O
643.74,O
9,O
%,O
57.94,O
9,O
%,O
57.94,O
115.88,O
8481,O
9,O
%,O
217.77,O
9,O
%,O
217.77,O
435.54,O
Total,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
Indian,O
Rupees,O
Two,O
Thousand,O
Seven,O
Hundred,O
Sixty,O
Four,O
and,O
Ninety,O
Four,O
paise,O
Only,O
Company,O
's,O
Bank,O
Details,O
Company,O
's,O
PAN,O
:,O
ADXPS3921J,O
Bank,O
Name,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
Declaration,O
Alc,O
No,O
.,O
:,O
5711312022,O
I,O
/,O
We,O
hereby,O
certify,O
that,O
my,O
/,O
our,O
registration,O
certificate,O
under,O
the,O
Branch,O
&,O
IFS,O
Code,O
:,O
Khadki,O
&,O
KKBK0000727,O
GST,O
Act-2017,O
is,O
in,O
force,O
on,O
the,O
date,O
on,O
which,O
the,O
sale,O
of,O
the,O
for,O
SHAH,O
MARKETING,O
(,O
MANGALWAR,O
PETH,O
),O
goods,O
specified,O
in,O
this,O
Tax,O
Invoice,O
is,O
made,O
by,O
melus,O
and,O
that,O
the,O
transactions,O
of,O
sales,O
covered,O
by,O
this,O
Tax,O
Invoice,O
has,O
been,O
effected,O
by,O
sale,O
has,O
been,O
paid,O
or,O
shall,O
be,O
paid,O
.,O
Authorised,O
Signatory,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
This,O
is,O
a,O
Computer,O
Generated,O
Invoice,O
Pune,O
4,O
