Text,Tag
sy/20,O
-,O
2/214,O
GST,O
INVOICE,O
SHAH,B-SUPP_N
MARKETING,I-SUPP_N
(,O
WANGAL,O
WAR,O
PETH,O
M,O
409,O
ngalwar,O
14,O
e,O
PT,O
!,O
QUOTATION1337,O
Buyer,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
GEETA,O
SANKUL,O
NOROORPAUD,O
ROAD,O
NEAR,O
RELIANCE,O
FRESH.PUNE,O
GSTINUIN,B-GSTL
27AAZFS3607C1ZY,B-BUY_G
State,O
Name,O
Maharashtra,O
Code,O
QUOTATION,O
1398,O
23-Sep-20,O
Contact,O
person,O
Contact,O
Despatched,O
through,O
Destination,O
Thube,O
Mane,O
8308824752,O
milesh,O
mane@saarrthigroup,O
coin,O
Terms,O
o,O
!,O
Delivery,O
SAARRTHI,O
SWADESHI,O
GAT,O
NO,O
:,O
359,O
JANBHUL,O
NEAR,O
KAIRE,O
R4LWAY,O
STATION,O
9356694491(PO,O
NO:-SAAJB/202074198,O
),O
Descnption,O
of,O
Goods,O
HSN,O
/,O
SAO,O
GST,O
Quantity,O
Rate,O
18,O
50,O
50,O
NOS,O
.,O
60,O
%,O
18,O
%,O
100,O
Nos,O
.,O
60,O
%,O
42.660.00,O
18,O
%,O
16,O
Nos,O
.,O
288,O
0,O
NOS,O
18,O
%,O
90,O
Nos,O
.,O
5.202.00,O
1.488,O
7.936,O
18,O
%,O
40,O
NOS,O
18,O
%,O
85,O
NOS,O
18,O
%,O
40,O
NOS,O
1896,O
160,O
Nos,O
.,O
18,O
%,O
40,O
Nos,O
186,O
Box,O
18,O
%,O
6,O
BOX,O
1880,O
NOS,O
.,O
18,O
%,O
20,O
Nos,O
.,O
18,O
%,O
20,O
NOS,O
.,O
1.08,O
1.08,O
0,O
1,O
PRINCE,O
SWR,O
PIPE,O
B,O
TYPE,O
110MM,O
X,O
3MTR,O
S,O
/,O
S,O
-,O
M203340,O
2,O
PRINCE,O
SWR,O
PIPE,O
B,O
-,O
TYPE,O
3917,O
75MM,O
X,O
3MTR,O
S,O
/,O
S-111203338,O
3,O
PRINCE,O
PVC,O
DOOR,O
TEE,O
110MM,O
-,O
IM103405,O
3917,O
4,O
AJAY,O
PVC,O
PLAIN,O
S,O
/,O
Y,O
110MM,O
3917,O
1,O
FEET,O
X,O
50MM,O
ANTISYPHON,O
5,O
PRINCE,O
PVC,O
S,O
/,O
Y,O
110MM-,O
IM103422,O
3917,O
6,O
PRINCE,O
PVC,O
DOOR,O
TEE,O
76MM,O
-,O
IM103401,O
7,O
PRINCE,O
PVC,O
SHOE,O
45,O
DEG,O
75,O
mm,O
-,O
IM103362,O
3917,O
8,O
PRINCE,O
PVC,O
S,O
/,O
Y,O
50MM,O
S,O
/,O
F,O
(,O
ROYAL)-IM103471,O
9,O
PRINCE,O
PVC,O
SHOE,O
50MM,O
SIF,O
(,O
ROYAL)-M,O
103476,O
3917,O
GI,O
.,O
KHILA,O
1,O
01-Feb,O
*,O
*,O
GI,O
.,O
KHILA,O
2,O
*,O
*,O
UPVC,O
SCH-40,O
PIPE,O
2X3MTR,O
(,O
PRINCE)-M200999,O
3917,O
O,O
UPVC,O
SCH-80,O
ELBOW,O
2,O
"""",O
(,O
PRINCE)-IM100824,O
3917,O
UPVC,O
SCH-30,O
R.SOCKET,O
2**X1,O
1,O
12,O
"""",O
(,O
PRINCE)-IM100839,O
UPVC,O
SCH-80,O
R,O
TEE,O
1,O
"1/2""X1",O
01-Apr,O
"""",O
(,O
PRINCE)-M100863,O
#,O
UPVC,O
SCH-80,O
TEE,O
1,O
01-Apr,O
"""",O
(,O
PRINCE)-IM100849,O
3917,O
1,O
UPVC,O
SCH-80,O
ELBOW,O
1,O
01-Apr,O
"""",O
(,O
PRIINCE)-IM,O
100826,O
3917,O
1,O
UPVC,O
TESTED,O
NON,O
NSF,O
BALLVALVE,O
1,O
-,O
01-Apr,O
"""",O
3917,O
$,O
UPVC,O
SCH-80,O
END,O
CAP,O
01-Feb,O
"""",O
(,O
PRINCE)-IM100856,O
3917,O
I,O
UPVC,O
SCH-80,O
R.SOCKET,O
11,O
"14""X1",O
"""",O
(,O
PRINCE)-IM100866,O
UPVC,O
SCH-80,O
R.,O
TEE,O
"2""X1/2",O
"""",O
(,O
PRINCE)-IM,O
101010,O
3917,O
I,O
UPVC,O
SCH-80,O
R.TEE,O
1,O
"1/4""X1/2",O
"""",O
(,O
PRINCE)-IM100990,O
3917,O
"""",O
UPVC,O
SCH-80,O
R.TEE,O
"1""1/2",O
"""",O
(,O
PRINCE)-IM100841,O
1,O
UPVC,O
SCH,O
-,O
BO,O
R.TEE,O
"3/4""X1/2",O
"""",O
(,O
PRINCE)-IM100846,O
3917,O
UPVC,O
SCH-80,O
SOCKET,O
1,O
"""",O
(,O
PRINCE)-IM100817,O
3,O
HP,O
917,O
UPVC,O
INDUSTRIAL,O
SOLVENT,O
CEMENT,O
946ML,O
3606,O
UPVC,O
SCH-80,O
ELBOW,O
1,O
"""",O
(,O
PRINICE)-IM100823,O
3917,O
1,O
UPVC,O
SCH-80,O
ELBOW,O
1,O
01-Feb,O
"""",O
(,O
PRIINCE)-IM100827,O
3917,O
1,O
CPVC,O
ELBOW,O
01-Feb,O
"""",O
(,O
PRINCE)-IM101544,O
CPVC,O
TRANS,O
.,O
BUSH,O
01-Feb,O
"""",O
(,O
PRINCE)-IM101623,O
3917,O
1.048.00,O
574,O
66,O
95,O
Nos,O
18,O
%,O
60,O
Nos,O
.,O
18,O
%,O
100,O
Nos,O
.,O
18,O
€,O
