Text,Tag
||,O
OM,O
11,O
Tc,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
.,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
No,O
:,O
AAFF14780E,O
Dispatch,O
From:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithoba,O
Mandir,O
Budhwar,O
Peth,O
Pune.411002,O
TAX,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
Ship,O
To,O
:,O
SIDDHARTH,O
PROPERTIES,O
e,O
-,O
Way,O
Bill,O
No,O
:,O
601,O
&,O
602,O
A,O
Wing,O
MCCIA,O
Trade,O
Tower,O
SITE,O
-,O
SKYBAY,O
Invoice,B-INV_L
No,I-INV_L
:,O
N-0477,B-INV_NO
-,I-INV_NO
20,I-INV_NO
-,I-INV_NO
21,I-INV_NO
ICC,O
Complex,O
Senapati,O
Bapat,O
Road,O
Sr,O
.,O
No.60/1,O
Mouze,O
Mhalunge,O
Taluka,O
Mulshi,O
Invoice,B-INV_DL
Date,I-INV_DL
:,O
07-Jul-20,B-INV_DT
Pune,O
-,O
411016,O
Dis,O
.,O
Pune-411016,O
Order,O
No,O
:,O
SAA,O
/,O
MH/2020/14107,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
Cont-,O
Amil,O
Babar/,O
9689921859,O
Order,O
Date,O
:,O
02-Mar-20,O
PAN,O
No,O
.,O
:,O
AAZFS3607C,O
Mode,O
of,O
Despatch,O
:,O
Site,O
Name,O
:,O
SKYBAY,O
Payment,O
Terms,O
LR,O
.,O
No,O
/,O
Date,O
Sr,O
.,O
DESCRIPTION,O
HSN,O
GST,O
QUANTITY,O
UNIT,O
RATE,O
DISC,O
AMOUNT,O
No,O
ISAC,O
%,O
Compound,O
Type,O
LT,O
Cable,O
Jointing,O
Kit,O
025sqmm,O
85469090,O
18,O
1,O
Nos,O
620,O
620,O
(,O
-,O
Mkt,O
-,O
1,O
-,O
1,O
-,O
1,O
Nos,O
),O
Make,O
-,O
Gripseal,O
2,O
Ferrule,O
4,O
mm,O
3919,O
18,O
4,O
Pkt,O
17.77,O
71.08,O
(,O
-,O
Mkt,O
-,O
4,O
-,O
1,O
-,O
4,O
Pkt,O
),O
1,O
Skyhay,O
Ilh,O
P.o-14107,O
GRO-22049/1,O
691.08,O
62.2,O
62.2,O
(,O
-)0.48,O
Total,O
Amount,O
In,O
-,O
words,O
:,O
INR,O
Eight,O
Hundred,O
Fifteen,O
Only,O
.,O
Net,O
Amount,O
Bank,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
LTD,O
Terms,O
&,O
Conditions,O
:,O
Output,O
CGST,O
A,O
/,O
c,O
No,O
:,O
5.09044E+11,O
1)Goods,O
once,O
sold,O
/,O
delivered,O
will,O
not,O
be,O
taken,O
back,O
.,O
IFSC,O
:,O
KKBK0001769,O
2)Our,O
risk,O
&,O
responsibility,O
ceases,O
as,O
soon,O
as,O
goods,O
leaves,O
our,O
premises,O
.,O
Output,O
SGST,O
Branch,O
:,O
FC,O
Road,O
Pune,O
3)Payment,O
to,O
be,O
made,O
within,O
due,O
date,O
/,O
C.O.D.,O
ROUND,O
OFF,O
[,O
SALES,O
],O
4)Interest,O
will,O
be,O
charged,O
@,O
24,O
%,O
PA,O
on,O
remaining,O
unpaid,O
invoice,O
after,O
due,O
date,O
.,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
Declaration,O
:,O
We,O
declare,O
that,O
this,O
invoice,O
shows,O
the,O
actual,O
price,O
of,O
the,O
goods,O
described,O
and,O
that,O
all,O
particulars,O
are,O
TRUE,O
and,O
correct,O
.,O
HSN,O
/,O
SAC,O
Basic,O
Add,O
/,O
Less,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Value,O
Appr,O
.,O
Value,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
85469090,O
620,O
620.CO,O
9,O
%,O
55.8,O
0,O
%,O
55.8,O
3919,O
71.08,O
71.08,O
9,O
%,O
6.4,O
9,O
%,O
6.4,O
Total,O
691.08,O
691.08,O
62.2,O
62.2,O
815,B-GT_AMT
Total,O
Tax,O
Amount,O
111.6,O
12.8,O
124.4,O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
INR,O
One,O
Hundred,O
Twenty,O
Four,O
and,O
Forty,O
paise,O
Only,O
Received,O
above,O
material,O
in,O
good,O
condition,O
&,O
order,O
Checked,O
By,O
For,O
INDIA,O
CABLES,O
tomarle,O
Cian,O
Momo,O
noto,O
Authorised,O
Signatory,O
