Text,Tag
II,O
OM,O
11,O
Tc,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
.,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
NO,O
:,O
AAFF14780E,O
Dispatch,O
From,O
Sr,O
No.164,O
Phursungi,O
Village,O
road,O
Phursungi,O
Tal,O
-,O
Haveli,O
Pune,O
-,O
412308,O
TAX,O
INVOICE,O
!,O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
Ship,O
To,O
:,O
SIDDHARTH,O
PROPERTIES,O
e,O
-,O
Way,O
Bill,O
No,O
:,O
601,O
&,O
602,O
A,O
Wing,O
MCCIA,O
Trade,O
Tower,O
SITE:-,O
KASI,O
KAPADI,O
Invoice,B-INV_L
No,I-INV_L
:,O
PH-1017,B-INV_NO
-,I-INV_NO
20,I-INV_NO
-,I-INV_NO
21,I-INV_NO
ICC,O
Complex,O
Senapati,O
Bapat,O
Road,O
KASHI,O
KAPADI,O
PURAM,O
NEAR,O
EKLAVAYA,O
COLLEGE,O
Invoice,B-INV_DL
Date,I-INV_DL
:,O
10-Jul-20,B-INV_DT
Pune,O
-,O
411016,O
KOTHRUD,O
.,O
Order,O
No,O
:,O
SAA,O
/,O
K,O
Kapadi/2020/14111,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
CONTACT:-,O
Sing-7774076332,O
Order,O
Date,O
:,O
09-Jul-20,O
PAN,O
No,O
.,O
:,O
AAZFS3607C,O
Mode,O
of,O
Despatch,O
:,O
Site,O
Name,O
:,O
KASI,O
KAPADI,O
Payment,O
Terms,O
LR,O
.,O
No,O
/,O
Date,O
Sr,O
.,O
DESCRIPTION,O
HSN,O
GST,O
QUANTITY,O
UNIT,O
RATE,O
DISC,O
AMOUNT,O
No,O
ISAC,O
%,O
Polycab,O
150sqmm,O
x,O
3.5core,O
Aluminium,O
Armoured,O
85446090,O
18,O
104,O
Mtrs,O
419.1,O
"43,586.40",O
Cable,O
(,O
2012DFG-16889,O
-,O
PH,O
-,O
104,O
-,O
0,O
-,O
104,O
Mtrs,O
),O
2,O
Brass,O
Gland,O
SC,O
45,O
mm,O
85389000,O
18,O
12,O
Nos,O
151.9,O
"1,822.80",O
(,O
-,O
NS,O
-,O
2,O
-,O
0,O
-,O
12,O
Nos,O
),O
3,O
Brass,O
Gland,O
SC,O
50,O
mm,O
85389000,O
18,O
2,O
Nos,O
184.1,O
368.2,O
(,O
-,O
NS-8,O
-,O
0,O
-,O
2,O
Nos,O
),O
