Text,Tag
||,O
OM,O
11,O
Tc,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
.,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
No,O
:,O
AAFF14780E,O
Dispatch,O
From,O
:,O
410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithoba,O
Mandir,O
Budhwar,O
Peth,O
Pune.411002,O
TAX,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
VALUE,I-BUY_N
HOMES,I-BUY_N
LLP,I-BUY_N
Ship,O
To,O
:,O
SIDDHARTH,O
VALUE,O
HOMES,O
LLP,O
e,O
-,O
Way,O
Bill,O
No,O
:,O
Geetal,O
Sankul,O
2nd,O
Floor,O
Paud,O
Road,O
Near,O
Reliance,O
Site-,O
SAVYA,O
HOMES,O
Invoice,B-INV_L
No,I-INV_L
:,O
N-0433,B-INV_NO
-,I-INV_NO
20,I-INV_NO
-,I-INV_NO
21,I-INV_NO
Pune.411038,O
Sr,O
.,O
No.272/273,O
Opp,O
.,O
to,O
Orritel,O
Hotel,O
Invoice,B-INV_DL
Date,I-INV_DL
:,O
04-Jul-20,B-INV_DT
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACZFS0314C1Z4,B-BUY_G
Near,O
Vitthal,O
Mandir,O
Hinjewadi,O
Pimpari,O
Chinchwad,O
Order,O
No,O
:,O
SAAISH/2020/451,O
PAN,O
No,O
.,O
:,O
ACZFS0314C,O
Road,O
Hinjewadi,O
Phase,O
-,O
I,O
Pune,O
Order,O
Date,O
:,O
24-Jun-20,O
Cont,O
.,O
Popat,O
Bansode/,O
9689908626,O
Mode,O
of,O
Despatch,O
:,O
Site,O
Name,O
:,O
SAVYA,O
HOMES,O
Hinjewadi,O
Payment,O
Terms,O
:,O
LR,O
.,O
No,O
/,O
Date,O
:,O
Sr,O
.,O
DESCRIPTION,O
HSN,O
GST,O
QUANTITY,O
UNIT,O
RATE,O
DISC,O
AMOUNT,O
No,O
ISAC,O
%,O
Main,O
Switch,O
63Amp,O
415V,O
85361090,O
18,O
1,O
Nos,O
"2,299.50",O
"2,299.50",O
(,O
-,O
Mkt,O
-,O
1,O
-,O
1,O
-,O
1,O
Nos,O
),O
Make-,O
Vilas,O
2,O
Busbar,O
Chamber,O
63Amp,O
415V,O
85369030,O
18,O
1,O
Nos,O
"1,295",O
"1,295",O
(,O
-,O
Mkt,O
-,O
1,O
-,O
1,O
-,O
1,O
Nos,O
),O
Make-,O
Vilas,O
Polycab,O
MCB,O
63,O
Amp,O
4,O
Pole,O
10KA,O
C,O
Curve,O
85362030,O
18,O
1,O
Nos,O
"1,452.95",O
