Text,Tag
II,O
OM,O
11,O
Skybay,O
uc,O
1,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
NO,O
:,O
AAFF14780E,O
Dispatch,O
From,O
Sr,O
No.164,O
Phursungi,O
Village,O
road,O
Phursungi,O
Tal,O
-,O
Haveli,O
Pune,O
-,O
412308,O
TAX,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
Ship,O
To,O
:,O
SIDDHARTH,O
PROPERTIES,O
e,O
-,O
Way,O
Bill,O
No,O
:,O
2.21236E+11,O
601,O
&,O
602,O
A,O
Wing,O
MCCIA,O
Trade,O
Tower,O
site:-,O
SKYBAY,O
1,O
Invoice,B-INV_L
No,I-INV_L
:,O
PH-3706,B-INV_NO
-,I-INV_NO
20,I-INV_NO
-,I-INV_NO
21,I-INV_NO
ICC,O
Complex,O
Senapati,O
Bapat,O
Road,O
S.No.60/1,O
Mouze,O
Mhalunge,O
Taluka,O
Mulshi,O
Invoice,B-INV_DL
Date,I-INV_DL
:,O
29-Oct-20,B-INV_DT
Pune,O
-,O
411016,O
Pune,O
Maharashtra,O
India,O
-,O
411016,O
Order,O
No,O
:,O
SAA,O
/,O
MH/2020/14275,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
contact:-9552541121,O
Order,O
Date,O
:,O
20-Oct-20,O
PAN,O
No,O
.,O
:,O
AAZFS3607C,O
Mode,O
of,O
Despatch,O
:,O
Site,O
Name,O
:,O
SKYBAY,O
1,O
Mayhalunge,O
Payment,O
Terms,O
LR,O
.,O
No,O
/,O
Date,O
Sr,O
.,O
DESCRIPTION,O
HSN,O
GST,O
QUANTITY,O
UNIT,O
RATE,O
DISC,O
AMOUNT,O
No,O
ISAC,O
%,O
1,O
Polycab,O
120sqmm,O
x,O
3.5core,O
Aluminium,O
Armoured,O
85446090,O
18,O
96,O
Mtrs,O
644,O
48,O
%,O
32.148.48,O
Cable,O
(,O
2012DFG-73964,O
-,O
NGDPH,O
-,O
256,O
-,O
0,O
-,O
96,O
Mtrs,O
),O
2,O
Polycab,O
150sqmm,O
x,O
3.5core,O
Aluminium,O
Armoured,O
85446090,O
18,O
160,O
Mtrs,O
762,O
48,O
%,O
"63,398.40",O
Cable,O
(,O
2012DFG-98593,O
-,O
NGDPH,O
-,O
354,O
-,O
0,O
-,O
160,O
Mtrs,O
),O
3,O
