Text,Tag
For,O
INDACABLES,O
||,O
OM,O
11,O
c,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
.,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
NO,O
:,O
AAFF14780E,O
Dispatch,O
From,O
:,O
410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithoba,O
Mandir,O
Budhwar,O
Peth,O
Pune.411002,O
TAX,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
9,O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
VALUE,I-BUY_N
HOMES,I-BUY_N
LLP,I-BUY_N
Ship,O
To,O
:,O
SIDDHARTH,O
VALUE,O
HOMES,O
LLP,O
e,O
-,O
Way,O
Bill,O
No,O
:,O
Geetal,O
Sankul,O
2nd,O
Floor,O
Paud,O
Road,O
Near,O
Reliance,O
SAVVY,O
HOMES,O
Sr,O
No,O
"272/273,Opp",O
to,O
Orrietel,O
Invoice,B-INV_L
No,I-INV_L
:,O
N11136\19,B-INV_NO
-,I-INV_NO
20,I-INV_NO
Pune.411038,O
Hotel,O
Near,O
Vitthal,O
Mandir,O
Hinjewadi,O
Pimpri,O
Invoice,B-INV_DL
Date,I-INV_DL
:,O
21-May-19,B-INV_DT
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27ACZFS0314C1Z4,B-BUY_G
Chinchwad,O
Road,O
Hinjewadi,O
Pune,O
411057,O
Order,O
No,O
:,O
SAA,O
/,O
SH/2019/348,O
PAN,O
No,O
.,O
:,O
ACZFS0314C,O
9689908626,O
Order,O
Date,O
:,O
18-May-19,O
Mode,O
of,O
Despatch,O
:,O
Site,O
Name,O
:,O
SAVVY,O
HOMES,O
HINJEWADI,O
Payment,O
Terms,O
LR,O
.,O
No,O
/,O
Date,O
Sr,O
.,O
DESCRIPTION,O
HSN,O
GST,O
