Text,Tag
||,O
OM,O
||,O
IC,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
.,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
NO,O
:,O
AAFF14780E,O
Dispatch,O
From:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithoba,O
Mandir,O
Budhwar,O
Peth,O
Pune.411002,O
TAX,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
Ship,O
To,O
:,O
SIDDHARTH,O
PROPERTIES,O
501,O
&,O
602,O
A,O
Wing,O
MCCIA,O
Trade,O
Tower,O
Site,O
-,O
Skybay,O
ICC,O
Complex,O
Senapati,O
Bapat,O
Road,O
S.,O
No,O
.,O
60/1,O
Mouze,O
Mhalunge,O
Pune,O
-,O
411016,O
Taluka,O
-,O
Mulshi,O
Dist,O
-,O
Pune,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
Contact,O
-,O
Mr.,O
Sameer,O
Sir,O
PAN,O
No,O
.,O
:,O
AAZFS3607C,O
Mo,O
-,O
8308846229,O
e,O
-,O
Way,O
Bill,O
No,O
Invoice,B-INV_L
No,I-INV_L
Invoice,B-INV_DL
Date,I-INV_DL
Order,O
No,O
Order,O
Date,O
Mode,O
of,O
Despatch,O
Site,O
Name,O
Payment,O
Terms,O
LR,O
.,O
No,O
/,O
Date,O
UNIT,O
RATE,O
:,O
2.91116E+11,O
:,O
N11845\19,B-INV_NO
-,I-INV_NO
20,I-INV_NO
:,O
20-Jun-19,B-INV_DT
:,O
SAA,O
/,O
MH/2019/13524,O
:,O
15-May-19,O
:,O
:,O
SKYBAY,O
-,O
MHALUNGI,O
Skybay,O
QUANTITY,O
DISC,O
DESCRIPTION,O
AMOUNT,O
Sr,O
.,O
No,O
1,O
HSN,O
ISAC,O
85446090,O
GST,O
%,O
18,O
"1,009",O
Mtrs,O
"1,575",O
"15,89,175.00",O
Finolex,O
300sqmm,O
x,O
3core,O
22KV(E,O
),O
HT,O
XLPE,O
insulated,O
Round,O
Aluminium,O
Armoured,O
Cable,O
(,O
-,O
Mkt,O
-,O
1009,O
-,O
0,O
-,O
"1,009",O
Mtrs,O
),O
PO:-8299,O
GRN:6600,O
ft,O
Ano,O
"15,89,175",O
"1,43,025.75",O
"1,43,025.75",O
0.5,O
Total,O
Amount,O
In,O
-,O
words,O
:,O
INR,O
Eighteen,O
Lakh,O
Seventy,O
Five,O
Thousand,O
Two,O
Hundred,O
Twenty,O
Seven,O
Only,O
.,O
Net,O
Amount,O
Bank,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
LTD,O
Terms,O
&,O
Conditions,O
:,O
CGST,O
A,O
/,O
c,O
No,O
:,O
5.09044E+11,O
1)Goods,O
once,O
sold,O
/,O
delivered,O
will,O
not,O
be,O
taken,O
back,O
.,O
SGST,O
IFSC,O
:,O
KKBK0001769,O
2)Our,O
risk,O
&,O
responsibility,O
ceases,O
as,O
soon,O
as,O
goods,O
leaves,O
our,O
premises,O
.,O
Branch,O
:,O
FC,O
Road,O
Pune,O
3)Payment,O
to,O
be,O
made,O
within,O
due,O
date,O
/,O
C.O.D.,O
ROUND,O
OFF,O
(,O
SALES,O
],O
4)Interest,O
will,O
be,O
charged,O
@,O
24,O
%,O
PA,O
on,O
remaining,O
unpaid,O
invoice,O
after,O
due,O
date,O
.,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
Declaration,O
:,O
We,O
declare,O
that,O
this,O
invoice,O
shows,O
the,O
actual,O
price,O
of,O
the,O
goods,O
described,O
and,O
that,O
all,O
particulars,O
are,O
TRUE,O
and,O
correct,O
.,O
HSN,O
/,O
SAC,O
Basic,O
Add,O
/,O
Less,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Value,O
Appr,O
.,O
Value,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
5446090,O
"15,89,175",O
"15,89,175",O
9,O
%,O
"1,43,025.75",O
9,O
%,O
"1,43,025.75",O
Total,O
"15,89,175",O
"15,89,175",O
"1,43,025.75",O
"1,43,025.75",O
"18,75,227",B-GT_AMT
Total,O
Tax,O
Amount,O
"2,86,051.50",O
"2,86,051.50",O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
INR,O
Two,O
Lakh,O
Eighty,O
Six,O
Thousand,O
Fifty,O
One,O
and,O
Fifty,O
paise,O
Only,O
Received,O
above,O
material,O
in,O
good,O
condition,O
&,O
order,O
Checked,O
By,O
For,O
DIA,O
CABLES,O
Cabin,O
thorised,O
Sisylatory,O
Customer,O
's,O
Sign,O
.,O
&,O
Name,O
Date,O
SUBJECT,O
TO,O
PUNE,O
JURISDICTION,O
A,O
