Text,Tag
||,O
OM,O
11,O
C,O
INDIA,B-SUPP_N
CABLES,I-SUPP_N
Corporate,O
Office,O
Address:410,O
Ishwari,O
Krupa,O
Apartments,O
Near,O
Pasodya,O
Vithobha,O
Mandir,O
Budhwar,O
Peth,O
Pune,O
-,O
411002,O
PH,O
:,O
20,O
-,O
6640,O
5720,O
/,O
5721,O
66029616,O
Website,O
:,O
www.indiacables.in,O
E,O
-,O
Mail,O
:,O
sales@indiacables.in,O
.,O
GST,B-GSTL
No,I-GSTL
.,I-GSTL
:,O
27AAFF14780E1ZC,B-SUPP_G
PAN,O
No,O
:,O
AAFF14780E,O
Dispatch,O
From,O
:,O
Sr,O
No.164,O
Phursungi,O
Village,O
road,O
Phursungi,O
Tal,O
-,O
Haveli,O
Pune,O
-,O
412308,O
TAX,O
INVOICE,O
(,O
ORIGINAL,O
FOR,O
RECIPIENT,O
),O
Bill,O
To,O
:,O
SIDDHARTH,B-BUY_N
PROPERTIES,I-BUY_N
Ship,O
To,O
:,O
SIDDHARTH,O
PROPERTIES,O
e,O
-,O
Way,O
Bill,O
No,O
:,O
2.61185E+11,O
601,O
&,O
602,O
A,O
Wing,O
MCCIA,O
Trade,O
Tower,O
site:-,O
SKYBAY,O
1,O
Invoice,B-INV_L
No,I-INV_L
:,O
PH-7287,B-INV_NO
-,I-INV_NO
19,I-INV_NO
-,I-INV_NO
20,I-INV_NO
ICC,O
Complex,O
Senapati,O
Bapat,O
Road,O
S.No.60/1,O
Mouze,O
Mhalunge,O
Taluka,O
Mulshi,O
Invoice,B-INV_DL
Date,I-INV_DL
:,O
24-Feb-20,B-INV_DT
Pune,O
-,O
411016,O
District,O
Pune.411016,O
Order,O
No,O
:,O
SAA,O
/,O
MH/2020/13995,O
GSTIN,B-GSTL
/,I-GSTL
UIN,I-GSTL
:,O
27AAZFS3607C1ZY,B-BUY_G
contact:--9552541121,O
Order,O
Date,O
:,O
24-Feb-20,O
PAN,O
NO,O
.,O
:,O
AAZFS3607C,O
Mode,O
of,O
Despatch,O
:,O
Site,O
Name,O
SKYBAY,O
1,O
Mahalunge,O
Payment,O
Terms,O
LR,O
.,O
No,O
/,O
Date,O
Sr,O
.,O
DESCRIPTION,O
HSN,O
GST,O
QUANTITY,O
UNIT,O
RATE,O
DISC,O
AMOUNT,O
No,O
ISAC,O
%,O
1,O
Polycab,O
300sqmm,O
x,O
3core,O
22KV(E,O
),O
HT,O
XLPE,O
85446090,O
18,O
85,O
Mtrs,O
"1,500",O
"1,27,500",O
Insulated,O
Round,O
Aluminium,O
Armoured,O
Cable,O
(,O
19,O
-,O
12AFG-192453,O
-,O
PH,O
-,O
156,O
-,O
0,O
-,O
85,O
Mtrs,O
),O
SITE,O
NAME,O
:,O
RECEIVED,O
SIGN,O
:,O
DATE,O
:,O
Skybay,O
2812420,O
Total,O
Amount,O
In,O
-,O
words,O
:,O
INR,O
One,O
Lakh,O
Fifty,O
Two,O
Thousand,O
Five,O
Hundred,O
Seventy,O
Four,O
Only,O
.,O
Net,O
Amount,O
"1,27,500",O
Bank,O
:,O
KOTAK,O
MAHINDRA,O
BANK,O
LTD,O
Terms,O
&,O
Conditions,O
:,O
Transport,O
Charges,O
GST,O
"1,800",O
A,O
/,O
C,O
No,O
:,O
5.09044E+11,O
1)Goods,O
once,O
sold,O
/,O
delivered,O
will,O
not,O
be,O
taken,O
back,O
.,O
IFSC,O
:,O
KKBK0001769,O
"11,637",O
2)Our,O
risk,O
&,O
responsibility,O
ceases,O
as,O
soon,O
as,O
goods,O
leaves,O
our,O
premises,O
.,O
Output,O
CGST,O
Branch,O
:,O
FC,O
Road,O
Pune,O
3,O
),O
Payment,O
to,O
be,O
made,O
within,O
due,O
date,O
/C.O.D.,O
Output,O
SGST,O
"11,637",O
4)Interest,O
will,O
be,O
charged,O
@,O
24,O
%,O
PA,O
on,O
remaining,O
unpaid,O
invoice,O
after,O
due,O
date,O
.,O
Grand,B-GT_AMTL
Total,I-GT_AMTL
"1,52,574",B-GT_AMT
Declaration,O
:,O
We,O
declare,O
that,O
this,O
invoice,O
shows,O
the,O
actual,O
price,O
of,O
the,O
goods,O
described,O
and,O
that,O
all,O
particulars,O
are,O
TRUE,O
and,O
correct,O
.,O
HSN,O
/,O
SAC,O
Basic,O
Add,O
/,O
Less,O
Taxable,O
Central,O
Tax,O
State,O
Tax,O
Total,O
Value,O
Appr,O
.,O
Value,O
Value,O
Rate,O
Amount,O
Rate,O
Amount,O
Tax,O
Amount,O
85446090,O
"1,27,500",O
"1,800",O
"1,29,300",O
9,O
%,O
"11,637",O
9,O
%,O
"11,637",O
"23,274",O
Total,O
"1,27,500",O
"1,800",O
"1,29,300",O
"11,637",O
"11,637",O
"23,274",O
Tax,O
Amount,O
(,O
in,O
words,O
),O
:,O
INR,O
Twenty,O
Three,O
Thousand,O
Two,O
Hundred,O
Seventy,O
Four,O
Only,O
Received,O
above,O
material,O
in,O
good,O
condition,O
&,O
order,O
Checked,O
By,O
For,O
INDIA,O
CABLES,O
put,O
A,O
Customer,O
's,O
Sign,O
.,O
&,O
Name,O
Date,O
Authorised,O
signatory,O
